,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.10.26-17,-16.39435311,-71.48473079,8185817.752,234612.0251,False, , ,0, , , , , , 
TRACK,1.10.26-17,-16.3941327,-71.48464249,8185842.268,234621.1628,False, , ,0, , , , , , 
TRACK,1.10.26-17,-16.39403529,-71.48459925,8185853.109,234625.651,False, , ,0, , , , , , 
TRACK,1.10.26-17,-16.39406525,-71.48456004,8185849.844,234629.8819,False, , ,0, , , , , , 
TRACK,1.10.26-17,-16.39405858,-71.4845055,8185850.653,234635.7011,False, , ,0, , , , , , 
TRACK,1.10.26-17,-16.39383276,-71.48436618,8185875.835,234650.2843,False, , ,0, , , , , , 
TRACK,1.10.26-19, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.26-19,-16.39336636,-71.48324158,8185928.94,234769.8317,False, , ,0, , , , , , 
TRACK,1.10.26-19,-16.39277964,-71.48428194,8185992.533,234657.8589,False, , ,0, , , , , , 
TRACK,1.10.26-19,-16.39309964,-71.48446902,8185956.861,234638.2998,False, , ,0, , , , , , 
TRACK,1.10.26-19,-16.39370083,-71.48343294,8185891.662,234749.8353,False, , ,0, , , , , , 
TRACK,1.10.26-26, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.26-26,-16.39401611,-71.48316074,8185857.114,234779.3507,False, , ,0, , , , , , 
TRACK,1.10.26-26,-16.39387156,-71.48339549,8185872.81,234754.0683,False, , ,0, , , , , , 
TRACK,1.10.26-26,-16.39417524,-71.48358353,8185838.944,234734.3859,False, , ,0, , , , , , 
TRACK,1.10.26-26,-16.39440112,-71.48372587,8185813.751,234719.4807,False, , ,0, , , , , , 
TRACK,1.10.26-26,-16.39453778,-71.48380412,8185798.52,234711.3032,False, , ,0, , , , , , 
TRACK,1.10.26-26,-16.39465329,-71.48385195,8185785.67,234706.3488,False, , ,0, , , , , , 
TRACK,1.10.26-26,-16.39474869,-71.48389365,8185775.054,234702.022,False, , ,0, , , , , , 
TRACK,1.10.26-26,-16.39486527,-71.48392289,8185762.11,234699.0556,False, , ,0, , , , , , 
TRACK,1.10.26-26,-16.39522132,-71.48405366,8185722.521,234685.5631,False, , ,0, , , , , , 
TRACK,1.10.26-26,-16.39528307,-71.48389058,8185715.899,234703.0745,False, , ,0, , , , , , 
TRACK,1.10.26-26,-16.39495804,-71.4837406,8185752.078,234718.6613,False, , ,0, , , , , , 
TRACK,1.10.26-20, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.26-20,-16.39287111,-71.48378302,8185983.059,234711.2998,False, , ,0, , , , , , 
TRACK,1.10.26-20,-16.39295196,-71.48361763,8185974.325,234729.0836,False, , ,0, , , , , , 
TRACK,1.10.26-20,-16.39277133,-71.4835061,8185994.468,234740.7572,False, , ,0, , , , , , 
TRACK,1.10.26-20,-16.39268559,-71.48368001,8186003.732,234722.0563,False, , ,0, , , , , , 
TRACK,1.10.26-21, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.26-21,-16.39238809,-71.48326948,8186037.204,234765.5248,False, , ,0, , , , , , 
TRACK,1.10.26-21,-16.39224695,-71.48315953,8186052.973,234777.0834,False, , ,0, , , , , , 
TRACK,1.10.26-21,-16.39219417,-71.48325348,8186058.694,234766.971,False, , ,0, , , , , , 
TRACK,1.10.26-21,-16.39217319,-71.48325652,8186061.012,234766.6184,False, , ,0, , , , , , 
TRACK,1.10.26-21,-16.39212717,-71.48332908,8186066.012,234758.8019,False, , ,0, , , , , , 
TRACK,1.10.26-21,-16.39213366,-71.48335061,8186065.266,234756.5101,False, , ,0, , , , , , 
TRACK,1.10.26-21,-16.3919041,-71.48373984,8186090.169,234714.6032,False, , ,0, , , , , , 
TRACK,1.10.26-21,-16.39204669,-71.48383604,8186074.258,234704.5164,False, , ,0, , , , , , 
TRACK,1.10.26-21,-16.39210984,-71.48387661,8186067.214,234700.2667,False, , ,0, , , , , , 
TRACK,1.10.26-21,-16.39217915,-71.48391183,8186059.495,234696.5964,False, , ,0, , , , , , 
TRACK,1.10.26-21,-16.39222991,-71.48393385,8186053.846,234694.3122,False, , ,0, , , , , , 
TRACK,1.10.26-21,-16.39255004,-71.48336836,8186019.146,234755.177,False, , ,0, , , , , , 
TRACK,1.10.26-22, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.26-22,-16.39189657,-71.4832795,8186091.605,234763.7876,False, , ,0, , , , , , 
TRACK,1.10.26-22,-16.39183814,-71.48329206,8186098.058,234762.366,False, , ,0, , , , , , 
TRACK,1.10.26-22,-16.39174431,-71.48343257,8186108.261,234747.2238,False, , ,0, , , , , , 
TRACK,1.10.26-22,-16.39181794,-71.48348082,8186100.047,234742.1667,False, , ,0, , , , , , 
TRACK,1.10.26-22,-16.39177806,-71.48355097,8186104.37,234734.6165,False, , ,0, , , , , , 
TRACK,1.10.26-22,-16.39170281,-71.48351261,8186112.752,234738.6136,False, , ,0, , , , , , 
TRACK,1.10.26-22,-16.39165271,-71.48359058,8186118.196,234730.214,False, , ,0, , , , , , 
TRACK,1.10.26-22,-16.39181429,-71.48367784,8186100.193,234721.1074,False, , ,0, , , , , , 
TRACK,1.10.26-22,-16.39200137,-71.483348,8186079.913,234756.6092,False, , ,0, , , , , , 
TRACK,1.10.26-23, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.26-23,-16.39282199,-71.48310601,8185989.382,234783.5812,False, , ,0, , , , , , 
TRACK,1.10.26-23,-16.39291699,-71.48310249,8185978.87,234784.0865,False, , ,0, , , , , , 
TRACK,1.10.26-23,-16.39303226,-71.48309655,8185966.117,234784.8777,False, , ,0, , , , , , 
TRACK,1.10.26-23,-16.39241342,-71.48242717,8186035.502,234855.5726,False, , ,0, , , , , , 
TRACK,1.10.26-23,-16.39218545,-71.48281922,8186060.226,234813.3671,False, , ,0, , , , , , 
TRACK,1.10.26-23,-16.39252421,-71.4831948,8186022.232,234773.6894,False, , ,0, , , , , , 
TRACK,1.10.26-23,-16.39274025,-71.48311416,8185998.42,234782.6004,False, , ,0, , , , , , 
TRACK,1.10.26-24, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.26-24,-16.39313242,-71.48315491,8185954.952,234778.777,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39306675,-71.48314278,8185962.238,234779.9841,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39301335,-71.48313451,8185968.16,234780.7953,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39298335,-71.48317865,8185971.424,234776.038,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39295474,-71.48318139,8185974.587,234775.7061,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39287644,-71.48318206,8185983.255,234775.5287,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39283556,-71.48318125,8185987.781,234775.559,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39276153,-71.48318332,8185995.974,234775.2383,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39270374,-71.48320562,8186002.343,234772.7765,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39263848,-71.48323282,8186009.533,234769.7816,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39257504,-71.48326231,8186016.516,234766.5443,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39301619,-71.48352532,8185967.335,234739.0353,False, , ,0, , , , , , 
TRACK,1.10.26-24,-16.39320412,-71.48316757,8185946.998,234777.5204,False, , ,0, , , , , , 
TRACK,1.10.26-18, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.26-18,-16.39503351,-71.48423276,8185743.079,234666.1691,False, , ,0, , , , , , 
TRACK,1.10.26-18,-16.39474922,-71.48399844,8185774.858,234690.8247,False, , ,0, , , , , , 
TRACK,1.10.26-18,-16.39446594,-71.48428673,8185805.842,234659.6324,False, , ,0, , , , , , 
TRACK,1.10.26-18,-16.39425752,-71.4845006,8185828.635,234636.4953,False, , ,0, , , , , , 
TRACK,1.10.26-18,-16.39417564,-71.48458867,8185837.584,234626.9724,False, , ,0, , , , , , 
TRACK,1.10.26-18,-16.39449882,-71.48478721,8185801.547,234606.1937,False, , ,0, , , , , , 
TRACK,1.10.26-18,-16.39471093,-71.4845946,8185778.317,234627.0649,False, , ,0, , , , , , 
TRACK,1.10.26-25, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.26-25,-16.39398352,-71.48306213,8185860.851,234789.845,False, , ,0, , , , , , 
TRACK,1.10.26-25,-16.39397624,-71.48303433,8185861.693,234792.8059,False, , ,0, , , , , , 
TRACK,1.10.26-25,-16.39403848,-71.48299607,8185854.853,234796.9781,False, , ,0, , , , , , 
TRACK,1.10.26-25,-16.3940087,-71.48285597,8185858.333,234811.9102,False, , ,0, , , , , , 
TRACK,1.10.26-25,-16.39343631,-71.48296193,8185921.561,234799.8108,False, , ,0, , , , , , 
TRACK,1.10.26-25,-16.39347661,-71.48317696,8185916.819,234776.8865,False, , ,0, , , , , , 
TRACK,1.10.26-25,-16.39383918,-71.48311688,8185876.758,234783.7979,False, , ,0, , , , , , 
TRACK,Untitled Polygon, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,Untitled Polygon,-16.393374,-71.4831824,8185928.171,234776.1661,False, , ,0, , , , , , 
TRACK,Untitled Polygon,-16.39333146,-71.48295745,8185933.175,234800.1475,False, , ,0, , , , , , 
TRACK,Untitled Polygon,-16.39295251,-71.48258454,8185975.615,234839.4848,False, , ,0, , , , , , 
TRACK,Untitled Polygon,-16.39285254,-71.4827373,8185986.483,234823.0257,False, , ,0, , , , , , 
TRACK,Untitled Polygon,-16.39321993,-71.48315925,8185945.258,234778.4318,False, , ,0, , , , , , 
TRACK,Untitled Polygon,-16.39323374,-71.4832207,8185943.649,234771.8829,False, , ,0, , , , , , 
TRACK,1.10.28-1, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-1,-16.39769175,-71.48163037,8185452.198,234947.8704,False, , ,0, , , , , , 
TRACK,1.10.28-1,-16.39766244,-71.48153744,8185455.565,234957.7624,False, , ,0, , , , , , 
TRACK,1.10.28-1,-16.39760435,-71.4813623,8185462.224,234976.3987,False, , ,0, , , , , , 
TRACK,1.10.28-1,-16.39722789,-71.48145997,8185503.773,234965.4523,False, , ,0, , , , , , 
TRACK,1.10.28-1,-16.39729259,-71.48169431,8185496.304,234940.4976,False, , ,0, , , , , , 
TRACK,1.10.28-1,-16.39732732,-71.48182527,8185492.288,234926.5501,False, , ,0, , , , , , 
TRACK,1.10.28-1,-16.39732734,-71.48196877,8185492.098,234911.2149,False, , ,0, , , , , , 
TRACK,1.10.28-1,-16.39737774,-71.48201164,8185486.462,234906.7021,False, , ,0, , , , , , 
TRACK,1.10.28-1,-16.39767594,-71.48172522,8185453.824,234937.7136,False, , ,0, , , , , , 
TRACK,1.10.28-2, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-2,-16.3971427,-71.48147019,8185513.191,234964.2445,False, , ,0, , , , , , 
TRACK,1.10.28-2,-16.3970179,-71.48151121,8185526.954,234959.6921,False, , ,0, , , , , , 
TRACK,1.10.28-2,-16.39691606,-71.48154286,8185538.186,234956.1719,False, , ,0, , , , , , 
TRACK,1.10.28-2,-16.39678406,-71.48157538,8185552.757,234952.518,False, , ,0, , , , , , 
TRACK,1.10.28-2,-16.39686638,-71.48184914,8185543.286,234923.3746,False, , ,0, , , , , , 
TRACK,1.10.28-2,-16.39691555,-71.48203132,8185537.605,234903.9734,False, , ,0, , , , , , 
TRACK,1.10.28-2,-16.39699143,-71.48236095,8185528.773,234868.8508,False, , ,0, , , , , , 
TRACK,1.10.28-2,-16.397007,-71.48236693,8185527.041,234868.2331,False, , ,0, , , , , , 
TRACK,1.10.28-2,-16.39730645,-71.4820885,8185494.254,234898.3924,False, , ,0, , , , , , 
TRACK,1.10.28-2,-16.39728491,-71.48197927,8185496.781,234910.0357,False, , ,0, , , , , , 
TRACK,1.10.28-3, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-3,-16.39695317,-71.48053041,8185535.402,235064.4149,False, , ,0, , , , , , 
TRACK,1.10.28-3,-16.39717947,-71.48133533,8185509.296,234978.7059,False, , ,0, , , , , , 
TRACK,1.10.28-3,-16.39756479,-71.48123917,8185466.765,234989.5039,False, , ,0, , , , , , 
TRACK,1.10.28-3,-16.39730016,-71.4804474,8185497.096,235073.7558,False, , ,0, , , , , , 
TRACK,1.10.28-4, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-4,-16.39651695,-71.48065599,8185583.53,235050.405,False, , ,0, , , , , , 
TRACK,1.10.28-4,-16.39652271,-71.48069477,8185582.842,235046.268,False, , ,0, , , , , , 
TRACK,1.10.28-4,-16.3967421,-71.48145551,8185557.559,234965.2705,False, , ,0, , , , , , 
TRACK,1.10.28-4,-16.39710274,-71.48136097,8185517.757,234975.8622,False, , ,0, , , , , , 
TRACK,1.10.28-4,-16.39687953,-71.48055242,8185543.525,235061.9633,False, , ,0, , , , , , 
TRACK,1.10.28-5, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-5,-16.3960742,-71.48076684,8185632.4,235037.9593,False, , ,0, , , , , , 
TRACK,1.10.28-5,-16.39630931,-71.481575,8185605.316,234951.915,False, , ,0, , , , , , 
TRACK,1.10.28-5,-16.39667335,-71.48148574,8185565.131,234961.9472,False, , ,0, , , , , , 
TRACK,1.10.28-5,-16.39642678,-71.48067325,8185593.489,235048.4381,False, , ,0, , , , , , 
TRACK,1.10.28-6, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-6,-16.39561435,-71.4809035,8185683.13,235022.733,False, , ,0, , , , , , 
TRACK,1.10.28-6,-16.39582949,-71.48171801,8185658.248,234935.9827,False, , ,0, , , , , , 
TRACK,1.10.28-6,-16.39619873,-71.48161261,8185617.508,234947.7467,False, , ,0, , , , , , 
TRACK,1.10.28-6,-16.39597301,-71.48079573,8185643.564,235034.7349,False, , ,0, , , , , , 
TRACK,1.10.28-9, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-9,-16.39517035,-71.48101933,8185732.132,235009.7541,False, , ,0, , , , , , 
TRACK,1.10.28-9,-16.39538469,-71.4818366,8185707.334,234922.7081,False, , ,0, , , , , , 
TRACK,1.10.28-9,-16.39573954,-71.48174118,8185668.175,234933.3847,False, , ,0, , , , , , 
TRACK,1.10.28-9,-16.39553954,-71.48091329,8185691.399,235021.5859,False, , ,0, , , , , , 
TRACK,1.10.28-7, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-7,-16.39569312,-71.47982253,8185675.822,235138.3552,False, , ,0, , , , , , 
TRACK,1.10.28-7,-16.39535179,-71.47993239,8185713.465,235126.1537,False, , ,0, , , , , , 
TRACK,1.10.28-7,-16.39557023,-71.48074408,8185688.222,235039.7099,False, , ,0, , , , , , 
TRACK,1.10.28-7,-16.395912,-71.48063567,8185650.528,235051.757,False, , ,0, , , , , , 
TRACK,1.10.28-8, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-8,-16.39548948,-71.48076142,8185697.139,235037.7466,False, , ,0, , , , , , 
TRACK,1.10.28-8,-16.39526843,-71.47994788,8185722.674,235124.3852,False, , ,0, , , , , , 
TRACK,1.10.28-8,-16.39493325,-71.48004787,8185759.65,235113.2468,False, , ,0, , , , , , 
TRACK,1.10.28-8,-16.39513027,-71.48086004,8185736.778,235026.7219,False, , ,0, , , , , , 
TRACK,1.10.28-10, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-10,-16.39473528,-71.48114353,8185780.135,234995.8925,False, , ,0, , , , , , 
TRACK,1.10.28-10,-16.39495661,-71.48195147,8185754.576,234909.8528,False, , ,0, , , , , , 
TRACK,1.10.28-10,-16.39531891,-71.48185701,8185714.591,234920.4371,False, , ,0, , , , , , 
TRACK,1.10.28-10,-16.39508121,-71.48105364,8185741.955,235005.9664,False, , ,0, , , , , , 
TRACK,1.10.28-11, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-11,-16.3943157,-71.48125158,8185826.444,234983.777,False, , ,0, , , , , , 
TRACK,1.10.28-11,-16.39453191,-71.48206531,8185801.444,234897.1121,False, , ,0, , , , , , 
TRACK,1.10.28-11,-16.39487666,-71.48197235,8185763.399,234907.5126,False, , ,0, , , , , , 
TRACK,1.10.28-11,-16.39465795,-71.48116374,8185788.669,234993.6283,False, , ,0, , , , , , 
TRACK,1.10.28-12, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-12,-16.39389227,-71.48136792,8185873.168,234970.7711,False, , ,0, , , , , , 
TRACK,1.10.28-12,-16.39408915,-71.48218764,8185850.301,234883.4394,False, , ,0, , , , , , 
TRACK,1.10.28-12,-16.39443511,-71.48208506,8185812.135,234894.8704,False, , ,0, , , , , , 
TRACK,1.10.28-12,-16.39423684,-71.4812741,8185835.144,234981.2643,False, , ,0, , , , , , 
TRACK,1.10.28-15, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-15,-16.39363414,-71.48144168,8185901.648,234962.5403,False, , ,0, , , , , , 
TRACK,1.10.28-15,-16.39345589,-71.481488,8185921.321,234957.3486,False, , ,0, , , , , , 
TRACK,1.10.28-15,-16.39346981,-71.48154316,8185919.708,234951.4727,False, , ,0, , , , , , 
TRACK,1.10.28-15,-16.39349573,-71.48162217,8185916.735,234943.0639,False, , ,0, , , , , , 
TRACK,1.10.28-15,-16.3935043,-71.48165295,8185915.746,234939.7871,False, , ,0, , , , , , 
TRACK,1.10.28-15,-16.39353604,-71.48176612,8185912.084,234927.7357,False, , ,0, , , , , , 
TRACK,1.10.28-15,-16.39361453,-71.48174437,8185903.424,234930.166,False, , ,0, , , , , , 
TRACK,1.10.28-15,-16.39363321,-71.48182998,8185901.243,234921.0427,False, , ,0, , , , , , 
TRACK,1.10.28-15,-16.39372674,-71.48180111,8185890.927,234924.2546,False, , ,0, , , , , , 
TRACK,1.10.28-15,-16.39373125,-71.48178543,8185890.449,234925.9363,False, , ,0, , , , , , 
TRACK,1.10.28-15,-16.39390383,-71.48174837,8185871.391,234930.1308,False, , ,0, , , , , , 
TRACK,1.10.28-15,-16.39379819,-71.48139753,8185883.544,234967.4804,False, , ,0, , , , , , 
TRACK,1.10.28-13, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-13,-16.39361526,-71.48040899,8185905.088,235072.8719,False, , ,0, , , , , , 
TRACK,1.10.28-13,-16.39384228,-71.48121072,8185878.907,234987.5034,False, , ,0, , , , , , 
TRACK,1.10.28-13,-16.39419833,-71.48111528,8185839.615,234998.1845,False, , ,0, , , , , , 
TRACK,1.10.28-13,-16.39396529,-71.48030931,8185866.468,235083.9978,False, , ,0, , , , , , 
TRACK,1.10.28-14, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.28-14,-16.39318636,-71.48052061,8185952.424,235060.3629,False, , ,0, , , , , , 
TRACK,1.10.28-14,-16.39340369,-71.48133202,8185927.303,234973.946,False, , ,0, , , , , , 
TRACK,1.10.28-14,-16.39376328,-71.48123522,8185887.622,234984.7781,False, , ,0, , , , , , 
TRACK,1.10.28-14,-16.39353164,-71.48042315,8185914.327,235071.2455,False, , ,0, , , , , , 
TRACK,1.10.30-1, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.30-1,-16.40100629,-71.4856565,8185079.989,234522.1262,False, , ,0, , , , , , 
TRACK,1.10.30-1,-16.40087031,-71.48565381,8185095.045,234522.2296,False, , ,0, , , , , , 
TRACK,1.10.30-1,-16.40066383,-71.48563927,8185117.924,234523.5029,False, , ,0, , , , , , 
TRACK,1.10.30-1,-16.40063015,-71.48617949,8185120.944,234465.7285,False, , ,0, , , , , , 
TRACK,1.10.30-1,-16.40082503,-71.48618483,8185099.363,234465.4228,False, , ,0, , , , , , 
TRACK,1.10.30-1,-16.40092733,-71.4861434,8185088.091,234469.9892,False, , ,0, , , , , , 
TRACK,1.10.30-1,-16.40101077,-71.48613807,8185078.862,234470.6717,False, , ,0, , , , , , 
TRACK,1.10.30-1,-16.40101154,-71.48575299,8185079.281,234511.8231,False, , ,0, , , , , , 
TRACK,1.10.30-2, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.30-2,-16.40032549,-71.48566305,8185155.349,234520.5029,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40028015,-71.48565709,8185160.376,234521.0785,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40021491,-71.48565778,8185167.598,234520.9157,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40021239,-71.48579867,8185167.692,234505.8568,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40020905,-71.48585656,8185167.986,234499.666,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.4002002,-71.48593543,8185168.863,234491.2263,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40019696,-71.48603926,8185169.085,234480.1263,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40019246,-71.4861339,8185169.459,234470.0071,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40030099,-71.48613031,8185157.448,234470.538,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40029818,-71.48609492,8185157.806,234474.3161,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40038537,-71.4860927,8185148.156,234474.6712,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40038784,-71.48612623,8185147.84,234471.0911,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.4004736,-71.48612632,8185138.345,234471.1979,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40047472,-71.48614601,8185138.196,234469.0953,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40052819,-71.48614454,8185132.277,234469.3257,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40056541,-71.48612721,8185128.18,234471.228,False, , ,0, , , , , , 
TRACK,1.10.30-2,-16.40059281,-71.48566172,8185125.757,234521.0074,False, , ,0, , , , , , 
TRACK,1.10.30-3, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.30-3,-16.40020197,-71.4852064,8185169.621,234569.1338,False, , ,0, , , , , , 
TRACK,1.10.30-3,-16.40023169,-71.4855735,8185165.85,234529.9452,False, , ,0, , , , , , 
TRACK,1.10.30-3,-16.40098889,-71.48555348,8185082.049,234533.112,False, , ,0, , , , , , 
TRACK,1.10.30-3,-16.40095419,-71.48519899,8185086.355,234570.9461,False, , ,0, , , , , , 
TRACK,1.10.30-4, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.30-4,-16.40061467,-71.4851118,8185124.057,234579.8021,False, , ,0, , , , , , 
TRACK,1.10.30-4,-16.40069072,-71.48511829,8185115.629,234579.2117,False, , ,0, , , , , , 
TRACK,1.10.30-4,-16.40094059,-71.48509078,8185088.002,234582.4902,False, , ,0, , , , , , 
TRACK,1.10.30-4,-16.40093008,-71.48491296,8185089.399,234601.4787,False, , ,0, , , , , , 
TRACK,1.10.30-4,-16.40020132,-71.48493041,8185170.054,234598.6253,False, , ,0, , , , , , 
TRACK,1.10.30-4,-16.40019791,-71.4851123,8185170.194,234579.1829,False, , ,0, , , , , , 
TRACK,1.10.30-4,-16.40039999,-71.48511508,8185147.818,234579.1603,False, , ,0, , , , , , 
TRACK,1.10.30-5, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.30-5,-16.40011019,-71.48486516,8185180.229,234605.4739,False, , ,0, , , , , , 
TRACK,1.10.30-5,-16.40003867,-71.48482971,8185188.193,234609.1651,False, , ,0, , , , , , 
TRACK,1.10.30-5,-16.39971854,-71.48472822,8185223.766,234619.5765,False, , ,0, , , , , , 
TRACK,1.10.30-5,-16.399603,-71.48469659,8185236.599,234622.7998,False, , ,0, , , , , , 
TRACK,1.10.30-5,-16.39960005,-71.48467218,8185236.957,234625.404,False, , ,0, , , , , , 
TRACK,1.10.30-5,-16.39945749,-71.48463422,8185252.789,234629.2674,False, , ,0, , , , , , 
TRACK,1.10.30-5,-16.39947105,-71.48509882,8185250.68,234579.6373,False, , ,0, , , , , , 
TRACK,1.10.30-5,-16.40011637,-71.48510028,8185179.237,234580.3569,False, , ,0, , , , , , 
TRACK,1.10.30-6, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.30-6,-16.40013343,-71.48519763,8185177.22,234569.9775,False, , ,0, , , , , , 
TRACK,1.10.30-6,-16.39949744,-71.48517929,8185247.652,234571.0741,False, , ,0, , , , , , 
TRACK,1.10.30-6,-16.39951288,-71.48557219,8185245.429,234529.1095,False, , ,0, , , , , , 
TRACK,1.10.30-6,-16.400156,-71.48557012,8185174.234,234530.2035,False, , ,0, , , , , , 
TRACK,1.10.30-7, , ,10000000,11015404.5, , , , , , , , , , 
