type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,,,,,,,,,,,,
TRACK,1.3.36-25,-16.36063138,-71.54124347,8189476.29,228526.0104,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-25,-16.36001127,-71.5412753,8189544.9,228521.7504,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36146407,-71.54328663,8189381.372,228308.7773,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36160022,-71.54329507,8189366.287,228308.064,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36171143,-71.54329437,8189353.977,228308.2936,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36179762,-71.54329327,8189344.435,228308.5302,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36185914,-71.54281954,8189338.258,228359.2501,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36162201,-71.54279332,8189364.546,228361.7246,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36141843,-71.54277379,8189387.11,228363.53,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36120645,-71.54275263,8189410.607,228365.4978,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.3609664,-71.5427405,8189437.199,228366.4627,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36070269,-71.54272209,8189466.42,228368.0651,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36050348,-71.54269865,8189488.506,228370.2949,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36029805,-71.54268462,8189511.267,228371.5095,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36004065,-71.54266249,8189539.794,228373.5184,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36003872,-71.54291978,8189539.663,228346.0151,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36005216,-71.54318423,8189537.822,228317.7677,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-26,-16.36100486,-71.54325465,8189432.254,228311.5603,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35899149,-71.54311988,8189655.335,228323.1768,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35917216,-71.54313638,8189635.311,228321.6628,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35941355,-71.5431432,8189608.578,228321.2683,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35962179,-71.54316625,8189585.492,228319.0931,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35979089,-71.54318535,8189566.746,228317.2852,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35994644,-71.5431935,8189549.515,228316.6303,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35993344,-71.54297646,8189551.243,228339.8102,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35993456,-71.5427843,8189551.377,228360.352,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35994548,-71.54264581,8189550.353,228375.1691,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.3595593,-71.54263514,8189593.121,228375.7752,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35923231,-71.54261905,8189629.344,228377.042,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35893784,-71.54260394,8189661.965,228378.2493,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.35876277,-71.54259969,8189681.353,228378.4612,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-27,-16.3587442,-71.54309737,8189682.743,228325.24,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35912885,-71.54251535,8189640.936,228387.9835,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35936794,-71.54251865,8189614.463,228387.9616,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35964025,-71.54253692,8189584.29,228386.3858,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35992697,-71.54254949,8189552.531,228385.4396,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35993398,-71.54229938,8189552.089,228412.1821,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35993519,-71.54203155,8189552.313,228440.8121,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35977687,-71.5420137,8189569.864,228442.5004,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35955058,-71.54200742,8189594.925,228442.8583,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35940031,-71.54199722,8189611.575,228443.7407,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35940428,-71.54195073,8189611.198,228448.7159,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35973256,-71.54198167,8189574.812,228445.8626,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35993685,-71.54200329,8189552.166,228443.8345,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.3599398,-71.54163087,8189552.338,228483.6457,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35994397,-71.54129147,8189552.33,228519.9285,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35948427,-71.54133239,8189603.169,228514.919,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35911809,-71.54134959,8189643.686,228512.573,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35885135,-71.54138028,8189673.175,228508.9242,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35872143,-71.54139732,8189687.537,228506.9224,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-28,-16.35876719,-71.54249974,8189680.997,228389.1509,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-29, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-29,-16.35994597,-71.5408983,8189552.634,228561.9567,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-29,-16.3598087,-71.54091,8189567.816,228560.5153,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-29,-16.35962078,-71.54092675,8189588.598,228558.4659,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-29,-16.35936498,-71.54094714,8189616.89,228555.9316,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-29,-16.35901105,-71.5409834,8189656.025,228551.5661,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-29,-16.35869626,-71.54102039,8189690.827,228547.1767,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-29,-16.35872483,-71.54129382,8189687.298,228517.9907,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-29,-16.35993242,-71.54119958,8189553.731,228529.7343,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-30, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-30,-16.35864934,-71.54103323,8189696.005,228545.7393,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-30,-16.35830615,-71.54105568,8189733.968,228542.8649,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-30,-16.35814594,-71.54107253,8189751.683,228540.8419,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-30,-16.35797245,-71.54109789,8189770.857,228537.8916,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-30,-16.35773171,-71.54113647,8189797.457,228533.4353,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-30,-16.3577446,-71.54136688,8189795.723,228508.8245,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-30,-16.35866285,-71.54128923,8189694.166,228518.3954,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.35835798,-71.54207061,8189726.875,228434.4532,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.35867071,-71.54213961,8189692.159,228427.5106,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.35867075,-71.54196249,8189692.392,228446.4424,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.3586624,-71.54173373,8189693.622,228470.8826,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.35866336,-71.54140244,8189693.959,228506.2952,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.35846196,-71.54140721,8189716.25,228505.5063,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.35832912,-71.54141707,8189730.942,228504.2689,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.35815774,-71.54143111,8189749.898,228502.5309,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.3577505,-71.54145396,8189794.953,228499.5249,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.35775433,-71.54167659,8189794.232,228475.734,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.35775414,-71.54192144,8189793.925,228449.5619,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-31,-16.35801003,-71.54198286,8189765.513,228443.3507,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-32, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-32,-16.35867928,-71.54225329,8189691.059,228415.372,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-32,-16.35855397,-71.54221897,8189704.978,228418.8663,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-32,-16.35836523,-71.54218266,8189725.922,228422.4863,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-32,-16.35814569,-71.54212974,8189750.298,228427.8389,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-32,-16.35778297,-71.54203053,8189790.587,228437.9411,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-32,-16.35776558,-71.54222377,8189792.254,228417.262,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-32,-16.35774932,-71.54240838,8189793.808,228397.5075,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-32,-16.35866843,-71.54248675,8189691.948,228390.4023,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.3579664,-71.5430195,8189768.958,228332.4864,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35808647,-71.54303374,8189755.646,228331.1305,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35819323,-71.54303999,8189743.818,228330.6099,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35828734,-71.54304357,8189733.394,228330.3578,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35841723,-71.5430568,8189718.996,228329.1233,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35852489,-71.54307691,8189707.05,228327.1234,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35863786,-71.5430841,8189694.534,228326.5113,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35864654,-71.54286296,8189693.868,228350.1602,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35866009,-71.54269512,8189692.593,228368.1188,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35867065,-71.54258245,8189691.574,228380.1765,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35841764,-71.54257015,8189719.602,228381.1406,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35816206,-71.54255594,8189747.916,228382.3064,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35797064,-71.54254307,8189769.125,228383.4172,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35774923,-71.54252465,8189793.663,228385.0794,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-33,-16.35770234,-71.54300125,8189798.217,228334.0706,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-34, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-34,-16.35725208,-71.54296554,8189848.112,228337.265,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-34,-16.35759058,-71.54299139,8189810.603,228334.9698,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-34,-16.35761017,-71.54277318,8189808.725,228358.3218,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-34,-16.3576198,-71.54250631,8189808.016,228386.8606,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-34,-16.35735073,-71.54247999,8189837.84,228389.301,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-34,-16.35713744,-71.54246854,8189861.469,228390.2292,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-34,-16.3568578,-71.54245906,8189892.44,228390.856,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-34,-16.35645883,-71.54243551,8189936.642,228392.8206,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-34,-16.35643958,-71.54288152,8189938.177,228345.1208,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-34,-16.35674308,-71.5429185,8189904.527,228341.5874,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35680354,-71.54233686,8189898.611,228403.8426,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35705015,-71.54236217,8189871.275,228401.4787,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35729626,-71.54237758,8189844.007,228400.1723,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35764234,-71.54240186,8189805.661,228398.0554,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35766672,-71.54215575,8189803.29,228424.3963,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35767827,-71.54198914,8189802.235,228442.2202,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35730626,-71.54189977,8189843.539,228451.2585,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35706702,-71.5418431,8189870.102,228456.9841,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35678959,-71.54177818,8189900.902,228463.5394,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35651372,-71.54170786,8189931.538,228470.6741,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35648576,-71.54202052,8189934.215,228437.2155,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-35,-16.35646229,-71.54230588,8189936.433,228406.6815,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35700707,-71.54170243,8189876.926,228471.9371,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35725698,-71.54178219,8189849.152,228463.7577,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35749458,-71.54185272,8189822.753,228456.5479,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35767219,-71.54189865,8189803.028,228451.8848,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35766383,-71.54163262,8189804.309,228480.3078,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35766011,-71.54140404,8189805.027,228504.7356,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.3576585,-71.54113413,8189805.565,228533.584,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35739193,-71.54116277,8189835.039,228530.1532,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.3571338,-71.54119547,8189863.574,228526.3014,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35690711,-71.54120571,8189888.657,228524.8924,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35673729,-71.54122881,8189907.427,228522.1887,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35662737,-71.54123326,8189919.589,228521.5607,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35652728,-71.54124705,8189930.652,228519.9487,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-36,-16.35651175,-71.54157569,8189931.932,228484.7986,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.3559178,-71.54268352,8189996.208,228365.5615,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35598259,-71.54272527,8189988.98,228361.1888,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35605915,-71.54277528,8189980.437,228355.9499,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35618266,-71.54281569,8189966.709,228351.8014,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35628001,-71.54284885,8189955.887,228348.3919,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35630531,-71.54285582,8189953.077,228347.6819,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.3563201,-71.54284012,8189951.46,228349.3804,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35632632,-71.54272588,8189950.924,228361.5995,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.3563483,-71.54247483,8189948.827,228388.4643,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.3563793,-71.54198509,8189946.049,228440.8552,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35642551,-71.54144557,8189941.654,228498.5882,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35644223,-71.54127345,8189940.033,228517.0088,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35595955,-71.54129852,8189993.438,228513.6611,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35593938,-71.54158128,8189995.293,228483.409,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35590029,-71.54221104,8189998.779,228416.0406,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-37,-16.35587854,-71.54264392,8190000.608,228369.7402,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-38, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-38,-16.35577243,-71.54239914,8190012.683,228395.7583,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-38,-16.35578924,-71.54207291,8190011.258,228430.6521,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-38,-16.35556916,-71.54205906,8190035.641,228431.8272,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-38,-16.35528699,-71.54202123,8190066.931,228435.4803,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-38,-16.35489029,-71.54196921,8190110.919,228440.4916,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-38,-16.35484053,-71.54244688,8190115.789,228389.3653,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-38,-16.35576065,-71.54255526,8190013.779,228379.0539,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35578594,-71.54196503,8190011.767,228442.1787,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35578241,-71.54194132,8190012.189,228444.7078,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35580978,-71.5416963,8190009.487,228470.9361,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35585935,-71.54129875,8190004.53,228513.4982,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35570349,-71.54130086,8190021.782,228513.0568,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35552357,-71.54131125,8190041.687,228511.6976,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35534625,-71.54131936,8190061.308,228510.5856,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35520754,-71.54133664,8190076.642,228508.5465,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35494786,-71.54134812,8190105.376,228506.9602,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35493793,-71.54149161,8190106.283,228491.6079,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35489607,-71.54186597,8190110.417,228451.5353,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-39,-16.35558283,-71.54193328,8190034.296,228445.2906,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-40, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-40,-16.35652293,-71.54109217,8189931.34,228536.4978,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-40,-16.35687008,-71.54104323,8189892.973,228542.2088,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-40,-16.35682764,-71.54054369,8189898.339,228595.5452,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-40,-16.35651129,-71.5405149,8189933.4,228598.1851,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-40,-16.35619636,-71.5405858,8189968.171,228590.171,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-40,-16.35620347,-71.54068424,8189967.253,228579.6586,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-40,-16.35593057,-71.54069583,8189997.451,228578.0417,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-40,-16.35519008,-71.54071454,8190079.406,228575.0185,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-40,-16.35516605,-71.54107825,8190081.58,228536.1074,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-40,-16.35605372,-71.54109717,8189983.28,228535.3142,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-41, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-41,-16.35765799,-71.54060162,8189806.333,228590.5017,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-41,-16.35760448,-71.54059665,8189812.263,228590.9592,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-41,-16.35737587,-71.54058304,8189837.591,228592.0975,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-41,-16.35709012,-71.54054734,8189869.275,228595.5185,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-41,-16.35683305,-71.54052677,8189897.762,228597.3615,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-41,-16.35686388,-71.54090096,8189893.849,228557.4073,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-41,-16.35688318,-71.54104903,8189891.515,228541.6068,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-41,-16.35765883,-71.54095282,8189805.771,228552.9638,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-42, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-42,-16.35791923,-71.54092305,8189776.982,228556.5064,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-42,-16.35818184,-71.5408837,8189747.961,228561.0762,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-42,-16.35839195,-71.54085082,8189724.744,228564.8806,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-42,-16.35839094,-71.54079341,8189724.931,228571.0156,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-42,-16.35825054,-71.54072473,8189740.567,228578.1625,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-42,-16.35805405,-71.54067415,8189762.389,228583.2968,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-42,-16.35768406,-71.54060818,8189803.438,228589.837,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-42,-16.35767636,-71.54094847,8189803.836,228553.4531,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-43, , ,10000000,11015404.5, , , , , , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-43,-16.35837739,-71.54072633,8189726.522,228578.1675,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-43,-16.35842337,-71.54074596,8189721.405,228576.1327,False, , ,0, , , , , , ,,,,,,,,,,,,
TRACK,1.3.36-43,-16.35858022,-71.54080921,8189703.955,228569.5889,False, , ,0, , , , , , ,,,,,,,,,,,,
