UNICODE,I_TRIAT,P_TRIAT,FECHA,CICLO,TRATADA,RENUENTE,CERRADA,DESHABITADA,LOCAL_PUBLICO,LOTE_VACIO,,
1.9.28B.94,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.95,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.96,0,0,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.97,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.98,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.99,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.100,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.101,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.102,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.103,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.104,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.105,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.106,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.107,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.108,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.109,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.110,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.111,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.112,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.113,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.114,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.115,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.116,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.117,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.118,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.119,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.120,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.121,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.122,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.123,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.124,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.125,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.126,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.127,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.128,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.129,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.130,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.131,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.132,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.133,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.134,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.135,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.136,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.137,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.138,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.139,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.140,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.141,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.142,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.143,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.144,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.145,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.146,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.147,0,0,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.148,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.149,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.150,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.151,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.152,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.153,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.154,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.155,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.156,0,0,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.157,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.158,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.159,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.160,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.161,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.162,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.163,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.164,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.165,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.166,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.167,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.168,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.169,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.170,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.171,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.23.2,0,0,18/03/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.1,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.2,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.3,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.4,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.5,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.6,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.7,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.8,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.9,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.10,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.11,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.12,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.13,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.14,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.15,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.16,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.17,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.18,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.19,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.20,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.21,0,0,03/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.1,0,0,13/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.2,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.3,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.4,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.5,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.22,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.23,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.6,0,0,13/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.7,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.24,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.25,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.26,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.8,0,0,13/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.27,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.10A,0,0,02/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.9,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.10,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.11,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.12,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.13,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.14,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.15,0,0,13/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.16,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.17,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.18,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.19,0,0,03/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.20,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.21,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.22,0,0,13/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.23,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.24,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.25,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.26,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.27,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.28,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.29,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.30,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.31,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.32,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.1,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.2,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.3,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.4,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.5,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.6,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.7,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.8,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.9,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.10,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.11,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.12,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.13,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.14,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.15,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.16,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.17,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.20.362,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.20.363,0,3,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.18,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.19,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.20,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.21,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.22,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.23,0,0,15/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.24,0,0,17/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.8.25,0,0,17/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.8.26,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.27,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.28,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.29,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.30,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.31,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.32,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.33,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.34,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.35,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.36,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.37,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.38,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.39,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.40,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.41,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.42,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.43,0,0,17/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.8.44,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.45,0,0,17/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.8.46,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.6.170,0,0,28/02/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.19.155,0,0,12/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.22A,0,0,25/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.33,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.34,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.35,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.36,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.37,0,0,13/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.38,0,0,13/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.39,0,0,13/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.47,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.48,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.49,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.50,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.51,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.52,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.53,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.54,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.55,0,0,13/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.56,0,0,13/05/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.57,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.58,0,0,17/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.59,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.60,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.61,0,0,17/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.8.62,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.63,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.64,0,0,17/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.65,0,0,17/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.66,0,0,16/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.67,0,0,17/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.1,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.2,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.3,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.4,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.5,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.6,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.7,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.8,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.9,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.10,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.11,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.12,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.13,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.14,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.15,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.16,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.17,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.18,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.19,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.20,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.21,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.22,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.23,0,0,22/04/2009,2,0,1,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.24,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.25,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.26,0,0,22/04/2009,2,0,1,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.27,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.28,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.29,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.30,0,0,22/04/2009,2,0,1,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.31,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.32,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.33,0,1,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.34,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.35,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.36,0,0,22/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.37,0,0,22/04/2009,2,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.38,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.39,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.40,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.41,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.42,0,0,24/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.43,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.44,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.45,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.46,0,0,22/04/2009,2,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.47,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.48,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.49,0,0,21/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.50,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.51,0,0,20/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.52,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.53,0,0,23/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.54,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.55,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.56,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.57,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.58,0,0,22/04/2009,2,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.59,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.60,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.61,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.62,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.63,0,0,22/04/2009,2,1,0,0,0,0,0,,no tenemos mapa ni puntos 
