"","unicode","numero","provincia","distrito","localidad","vivienda","fec_captura","fec_ingreso","fec_lectura","intra_peri","codigo","intra_peri_code","cap_mac","cap_hem","cap_eta5","cap_eta4","cap_eta3","cap_eta2","cap_eta1","cap_total","exa_mac","exa_hem","exa_eta5","exa_eta4","exa_eta3","exa_eta2","exa_total","pos_mac","pos_hem","pos_eta5","pos_eta4","pos_eta3","pos_eta2","pos_total","procedencia","fase","apl_ins","procesado","observaciones","UNIFECHA","Cod.Cuarto","TipoCuarto","Lad.Pir.PP","Ladr.Noble.PP","PiedraPir.PP","Piedra.Noble.PP","Sillar.Pir.PP","Sillar.Noble.PP","Noble.PP","Adobe.PP","Calamina.PP","Madera.PP","Otro.PP","Otro2.PP","Otro3.PP","Lad.Pir.PR","Ladr.Noble.PR","PiedraPir.PR","Piedra.Noble.PR","Sillar.Pir.PR","Sillar.Noble.PR","Noble.PR","Adobe.PR","Calamina.PR","Madera.PR","Otro.PR","Otro2.PR","Otro3.PR","Lad.Pir.PC","Ladr.Noble.PC","PiedraPir.PC","Piedra.Noble.PC","Sillar.Pir.PC","Sillar.Noble.PC","Noble.PC","Adobe.PC","Calamina.PC","Madera.PC","Otro.PC","Otro2.PC","Otro3.PC","Ladr.Pircado.TP","Ladr.Noble.TP","Piedra.Noble.TP","Sillar.Noble.TP","Noble.TP","Adobe.TP","Calamina.TP","Madera.TP","Estera.TP","otro1.TP","otro2.TP","otro3.TP","Ladr.Pircado.TR","Ladr.Noble.TR","Piedra.Noble.TR","Sillar.Noble.TR","Noble.TR","Adobe.TR","Calamina.TR","Madera.TR","Estera.TR","otro1.TR","otro2.TR","otro3.TR","Ladr.Pircado.TC","Ladr.Noble.TC","Piedra.Noble.TC","Sillar.Noble.TC","Noble.TC","Adobe.TC","Calamina.TC","Madera.TC","Estera.TC","otro1.TC","otro2.TC","otro3.TC","Sexo1","Sexo2","Sexo3","Sexo4","Sexo5","Sexo6","Sexo7","Sexo8","Sexo9","Sexo10","Sexo11","Edad1","Edad2","Edad3","Edad4","Edad5","Edad6","Edad7","Edad8","Edad9","Edad10","Edad11","perro","gato","cuy","pollo","pavo","pato","ganso","otras.aves","Otro1","otronumero1","Otro2","otronumero2","Otro3","otronumero3","Estatus","Observaciones"
"516","1.1.78.370",7982,1,1,"78","370","2013-11-04","2013-11-04","2013-11-12","PERI","P1","1.1.78.370-P1",1,1,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.78.370-04/11/2013","2.III","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"517","1.1.78.370",7982,1,1,"78","370","2013-11-04","2013-11-04","2013-11-12","PERI","P1","1.1.78.370-P1",1,1,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.78.370-04/11/2013","2.II","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","","","","","",NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"518","1.1.78.370",7982,1,1,"78","370","2013-11-04","2013-11-04","2013-11-12","PERI","P1","1.1.78.370-P1",1,1,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.78.370-04/11/2013","1.IV","Sala",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"519","1.1.78.370",7982,1,1,"78","370","2013-11-04","2013-11-04","2013-11-12","PERI","P1","1.1.78.370-P1",1,1,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.78.370-04/11/2013","1.I","Deposito",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"520","1.1.78.370",7982,1,1,"78","370","2013-11-04","2013-11-04","2013-11-12","PERI","P1","1.1.78.370-P1",1,1,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.78.370-04/11/2013","2.IV","Deposito",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"521","1.1.78.370",7982,1,1,"78","370","2013-11-04","2013-11-04","2013-11-12","PERI","P1","1.1.78.370-P1",1,1,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.78.370-04/11/2013","1.III","Banho",0,0,0,0,0,0,1,0,0,0,"MAYOLICA","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"522","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","1.I","Garage",0,1,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"523","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","2.II","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","F","","","","",NA,NA,NA,NA,NA,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"524","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","1.II","Dormitorio",0,0,0,0,0,0,1,0,0,1,"TRIPLAY","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","F","","","","",NA,NA,NA,NA,NA,33,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"525","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","2.I","Deposito",0,0,0,0,0,0,0,0,0,1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"526","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","1.VIII","Banho",0,0,0,0,0,0,1,0,0,0,"MAYOLICA","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"527","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","1.III","Dormitorio, Comedor",0,0,0,0,0,0,1,0,0,1,"TRIPLAY","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"528","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","1.V","Deposito",0,0,0,0,1,1,0,0,0,0,"","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"529","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","2.III","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","","","","","",NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"530","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","1.VII","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","","","","","",NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"531","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","1.IV","Cocina",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"532","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","2.V","Banho",0,0,0,0,0,0,1,0,0,1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"533","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","1.IX","Sala",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"534","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","2.IV","Dormitorio, Deposito",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"535","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","1.VI","Cocina",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"536","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","2.VII","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","M","","","","",NA,NA,NA,NA,NA,59,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"537","1.1.78.387",7983,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","PERI","D","1.1.78.387-D",0,1,5,4,3,11,26,50,0,1,5,4,3,0,13,0,0,0,0,0,0,0,"EP",1,0,"GB","11II,26I SECAS","1.1.78.387-06/11/2013","2.VI","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","M","","","","",NA,NA,NA,NA,NA,39,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"538","1.1.78.387",7985,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","INTRA","1.V","1.1.78.387-1.V",12,3,5,1,5,0,1,27,12,3,5,1,5,0,26,0,0,0,0,0,0,0,"EP",1,1,"GB","1I SECA","1.1.78.387-06/11/2013","1.I","Garage",0,1,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"539","1.1.78.387",7985,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","INTRA","1.V","1.1.78.387-1.V",12,3,5,1,5,0,1,27,12,3,5,1,5,0,26,0,0,0,0,0,0,0,"EP",1,1,"GB","1I SECA","1.1.78.387-06/11/2013","2.II","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","F","","","","",NA,NA,NA,NA,NA,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"540","1.1.78.387",7985,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","INTRA","1.V","1.1.78.387-1.V",12,3,5,1,5,0,1,27,12,3,5,1,5,0,26,0,0,0,0,0,0,0,"EP",1,1,"GB","1I SECA","1.1.78.387-06/11/2013","1.II","Dormitorio",0,0,0,0,0,0,1,0,0,1,"TRIPLAY","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","F","","","","",NA,NA,NA,NA,NA,33,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"541","1.1.78.387",7985,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","INTRA","1.V","1.1.78.387-1.V",12,3,5,1,5,0,1,27,12,3,5,1,5,0,26,0,0,0,0,0,0,0,"EP",1,1,"GB","1I SECA","1.1.78.387-06/11/2013","2.I","Deposito",0,0,0,0,0,0,0,0,0,1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"542","1.1.78.387",7985,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","INTRA","1.V","1.1.78.387-1.V",12,3,5,1,5,0,1,27,12,3,5,1,5,0,26,0,0,0,0,0,0,0,"EP",1,1,"GB","1I SECA","1.1.78.387-06/11/2013","1.VIII","Banho",0,0,0,0,0,0,1,0,0,0,"MAYOLICA","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"543","1.1.78.387",7985,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","INTRA","1.V","1.1.78.387-1.V",12,3,5,1,5,0,1,27,12,3,5,1,5,0,26,0,0,0,0,0,0,0,"EP",1,1,"GB","1I SECA","1.1.78.387-06/11/2013","1.III","Dormitorio, Comedor",0,0,0,0,0,0,1,0,0,1,"TRIPLAY","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"544","1.1.78.387",7985,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","INTRA","1.V","1.1.78.387-1.V",12,3,5,1,5,0,1,27,12,3,5,1,5,0,26,0,0,0,0,0,0,0,"EP",1,1,"GB","1I SECA","1.1.78.387-06/11/2013","1.V","Deposito",0,0,0,0,1,1,0,0,0,0,"","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"545","1.1.78.387",7985,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","INTRA","1.V","1.1.78.387-1.V",12,3,5,1,5,0,1,27,12,3,5,1,5,0,26,0,0,0,0,0,0,0,"EP",1,1,"GB","1I SECA","1.1.78.387-06/11/2013","2.III","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","","","","","",NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"546","1.1.78.387",7985,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","INTRA","1.V","1.1.78.387-1.V",12,3,5,1,5,0,1,27,12,3,5,1,5,0,26,0,0,0,0,0,0,0,"EP",1,1,"GB","1I SECA","1.1.78.387-06/11/2013","1.VII","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","","","","","",NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"547","1.1.78.387",7985,1,1,"78","387","2013-11-06","2013-11-06","2013-11-12","INTRA","1.V","1.1.78.387-1.V",12,3,5,1,5,0,1,27,12,3,5,1,5,0,26,0,0,0,0,0,0,0,"EP",1,1,"GB","1I SECA","1.1.78.387-06/11/2013","1.IV","Cocina",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
