"type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime"
"TRACK,1.11.16-9,-16.38836189955768,-71.51338363954942,8186443.3105646,231541.816410139,False, , ,0, , , , , , "
"TRACK,1.11.16-9,-16.387930798621,-71.51299804075943,8186491.54746419,231582.434154777,False, , ,0, , , , , , "
"TRACK,1.11.16-9,-16.38741509925283,-71.51364032676483,8186547.78975693,231513.086103786,False, , ,0, , , , , , "
"TRACK,1.11.16-10, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-10,-16.38843156821721,-71.51327612219374,8186435.73994913,231553.402254098,False, , ,0, , , , , , "
"TRACK,1.11.16-10,-16.38918698122482,-71.51233838374451,8186353.35016822,231654.653161333,False, , ,0, , , , , , "
"TRACK,1.11.16-10,-16.38874358364152,-71.51196911759942,8186402.92658619,231693.508614325,False, , ,0, , , , , , "
"TRACK,1.11.16-10,-16.3880060024726,-71.51291548528505,8186483.3310006,231591.359924494,False, , ,0, , , , , , "
"TRACK,1.11.16-11, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-11,-16.3879285019054,-71.51285106712213,8186491.99622055,231598.138032905,False, , ,0, , , , , , "
"TRACK,1.11.16-11,-16.38867021403134,-71.51188935841836,8186411.15473378,231701.931871284,False, , ,0, , , , , , "
"TRACK,1.11.16-11,-16.3882202905405,-71.51152838067175,8186461.44254541,231739.892827287,False, , ,0, , , , , , "
"TRACK,1.11.16-11,-16.38748414506856,-71.51247005006015,8186541.69446112,231638.24817893,False, , ,0, , , , , , "
"TRACK,1.11.16-12, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-12,-16.38734448005839,-71.51359110123784,8186555.67306617,231518.250006803,False, , ,0, , , , , , "
"TRACK,1.11.16-12,-16.38786272036241,-71.51294114921554,8186499.15959673,231588.420811902,False, , ,0, , , , , , "
"TRACK,1.11.16-12,-16.38740600541373,-71.51258266042647,8186550.19619812,231626.106421186,False, , ,0, , , , , , "
"TRACK,1.11.16-12,-16.38691858555844,-71.51321525197166,8186603.32068304,231557.83316182,False, , ,0, , , , , , "
"TRACK,1.11.16-13, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-13,-16.38741936906503,-71.51243682487676,8186548.90967475,231641.710173486,False, , ,0, , , , , , "
"TRACK,1.11.16-13,-16.38819579523372,-71.51144273619129,8186464.26765326,231749.012044199,False, , ,0, , , , , , "
"TRACK,1.11.16-13,-16.38672589899149,-71.51004023346133,8186628.85179338,231896.884045845,False, , ,0, , , , , , "
"TRACK,1.11.16-13,-16.3857234708408,-71.51094081801891,8186738.63851291,231799.265478901,False, , ,0, , , , , , "
"TRACK,1.11.16-14, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-14,-16.38682416770036,-71.51315230156833,8186613.85685593,231564.431252736,False, , ,0, , , , , , "
"TRACK,1.11.16-14,-16.38734079824011,-71.51250022625348,8186557.52425403,231634.826786674,False, , ,0, , , , , , "
"TRACK,1.11.16-14,-16.38690192706333,-71.5121231274897,8186606.6099022,231674.525920281,False, , ,0, , , , , , "
"TRACK,1.11.16-14,-16.38638678284274,-71.51277566590618,8186662.77747763,231604.082917142,False, , ,0, , , , , , "
"TRACK,1.11.16-15, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-15,-16.38659329027757,-71.5123454666517,8186640.48449882,231650.341526817,False, , ,0, , , , , , "
"TRACK,1.11.16-15,-16.38682477833014,-71.5120576008708,8186615.23760017,231681.423047686,False, , ,0, , , , , , "
"TRACK,1.11.16-15,-16.38631621841614,-71.51162490841767,8186672.11178689,231726.96824988,False, , ,0, , , , , , "
"TRACK,1.11.16-15,-16.38610672039788,-71.511934097252,8186694.89606763,231693.638043356,False, , ,0, , , , , , "
"TRACK,1.11.16-16, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-16,-16.38631960478963,-71.51270712861505,8186670.30534294,231611.315459548,False, , ,0, , , , , , "
"TRACK,1.11.16-16,-16.38655294480996,-71.51239882814932,8186644.88049318,231644.583472416,False, , ,0, , , , , , "
"TRACK,1.11.16-16,-16.38607932766588,-71.51199146028397,8186697.85280362,231687.470087895,False, , ,0, , , , , , "
"TRACK,1.11.16-16,-16.38585461553073,-71.5122939073965,8186722.33028509,231654.839440255,False, , ,0, , , , , , "
"TRACK,1.11.16-17, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-17,-16.38591786291858,-71.51430056797464,8186712.67274154,231440.472662316,False, , ,0, , , , , , "
"TRACK,1.11.16-17,-16.38674333863965,-71.51326160326495,8186622.66068006,231552.639335792,False, , ,0, , , , , , "
"TRACK,1.11.16-17,-16.38629388878901,-71.51288438349803,8186672.91779521,231592.336882796,False, , ,0, , , , , , "
"TRACK,1.11.16-17,-16.38548560037733,-71.51394868869228,8186760.99374623,231477.485583219,False, , ,0, , , , , , "
"TRACK,1.11.16-18, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-18,-16.38642937415888,-71.51474711247798,8186655.45278018,231393.451684485,False, , ,0, , , , , , "
"TRACK,1.11.16-18,-16.387263747138,-71.5136968352641,8186564.47094262,231506.839503951,False, , ,0, , , , , , "
"TRACK,1.11.16-18,-16.38682346157236,-71.51332701482116,8186613.70381705,231545.758624617,False, , ,0, , , , , , "
"TRACK,1.11.16-18,-16.38598892230845,-71.51435644570888,8186704.73187575,231434.598414342,False, , ,0, , , , , , "
"TRACK,1.11.16-19, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-19,-16.38694053536338,-71.51518348520493,8186598.28490226,231347.517545482,False, , ,0, , , , , , "
"TRACK,1.11.16-19,-16.38760197344447,-71.5143608556465,8186526.14730524,231436.339465589,False, , ,0, , , , , , "
"TRACK,1.11.16-19,-16.38778749350148,-71.51412801161823,8186505.91690915,231461.477932878,False, , ,0, , , , , , "
"TRACK,1.11.16-19,-16.38733557015632,-71.51376030217895,8186556.43550549,231500.155274643,False, , ,0, , , , , , "
"TRACK,1.11.16-19,-16.38651127266535,-71.5148121722077,8186646.29975343,231386.611053958,False, , ,0, , , , , , "
"TRACK,1.11.16-20, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-20,-16.38745010389931,-71.51562611265945,8186541.2849263,231300.913029485,False, , ,0, , , , , , "
"TRACK,1.11.16-20,-16.38828975550691,-71.51455889976474,8186449.74162949,231416.117947648,False, , ,0, , , , , , "
"TRACK,1.11.16-20,-16.38784053120772,-71.51419957063953,8186499.95043567,231453.903173423,False, , ,0, , , , , , "
"TRACK,1.11.16-20,-16.3870088921478,-71.51525141370911,8186590.62724244,231340.351787537,False, , ,0, , , , , , "
"TRACK,1.11.16-21, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.16-21,-16.3879994739627,-71.51609926004758,8186479.83799503,231251.101736565,False, , ,0, , , , , , "
"TRACK,1.11.16-21,-16.3887680606951,-71.51495987726634,8186396.25806215,231373.921869134,False, , ,0, , , , , , "
"TRACK,1.11.16-21,-16.38836806039305,-71.5146321864778,8186440.97555091,231408.393244316,False, , ,0, , , , , , "
"TRACK,1.11.16-21,-16.38751680800916,-71.51569355904263,8186533.81084988,231293.796564115,False, , ,0, , , , , , "
"TRACK,1.11.17-1, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.17-1,-16.38622448886052,-71.51155283031079,8186682.36234611,231734.545606694,False, , ,0, , , , , , "
"TRACK,1.11.17-1,-16.38590827936531,-71.51129987321268,8186717.70391176,231761.146120273,False, , ,0, , , , , , "
"TRACK,1.11.17-1,-16.38588384746716,-71.51134895479737,8186720.34382795,231755.867270876,False, , ,0, , , , , , "
"TRACK,1.11.17-1,-16.38580708961625,-71.5114528238551,8186728.70421911,231744.661564446,False, , ,0, , , , , , "
"TRACK,1.11.17-1,-16.38576002860612,-71.51152025675718,8186733.82509805,231737.390491262,False, , ,0, , , , , , "
"TRACK,1.11.17-1,-16.38571647650213,-71.5115603445967,8186738.59367134,231733.046610219,False, , ,0, , , , , , "
"TRACK,1.11.17-1,-16.38566424305376,-71.51160587539371,8186744.31614424,231728.109141099,False, , ,0, , , , , , "
"TRACK,1.11.17-1,-16.38560840274704,-71.51162952558849,8186750.46686222,231725.505127184,False, , ,0, , , , , , "
"TRACK,1.11.17-1,-16.38551924183573,-71.51167138985015,8186760.28236537,231720.908910624,False, , ,0, , , , , , "
"TRACK,1.11.17-1,-16.3853732593559,-71.51187764243902,8186776.17108944,231698.666500835,False, , ,0, , , , , , "
"TRACK,1.11.17-1,-16.38577121330411,-71.51222325354267,8186731.65708136,231662.275988119,False, , ,0, , , , , , "
"TRACK,1.11.17-2, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.17-2,-16.38522104804679,-71.51101601569354,8186794.16152177,231790.540932852,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38529291847478,-71.51103421763612,8186786.18079614,231788.694104892,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38529815864172,-71.51103422334839,8186785.60065804,231788.700671276,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38536250922799,-71.51104328408408,8186778.46452755,231787.820475603,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38541953378256,-71.51103793956212,8186772.15849582,231788.469750397,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38546244514214,-71.51102187862939,8186767.42908189,231790.24496821,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38550005328545,-71.51099874149874,8186763.29613406,231792.769161703,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38553411835346,-71.51096322640561,8186759.57179915,231796.611345334,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38544378892861,-71.51089135997569,8186769.66703809,231804.168064124,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.3854077782825,-71.51086422642501,8186773.68959073,231807.018534519,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38534559329827,-71.5108545762749,8186780.58674848,231807.964692981,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38528817703022,-71.51085572042561,8186786.94169891,231807.763785482,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38523038433139,-71.51085506605607,8186793.34070104,231807.754572359,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38518455998856,-71.51085998014804,8186798.40734406,231807.166642648,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38515091960485,-71.51086323882879,8186802.12730898,231806.772314124,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38511886536786,-71.51088107480356,8186805.65240274,231804.822266579,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38509735750884,-71.5109081819879,8186807.99766696,231801.895837361,False, , ,0, , , , , , "
"TRACK,1.11.17-2,-16.38510611651316,-71.51094467874847,8186806.97972134,231798.007384143,False, , ,0, , , , , , "
"TRACK,1.11.17-3, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.17-3,-16.38543769306824,-71.51171961088778,8186769.24673262,231715.643764116,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38546473883848,-71.51165708510789,8186766.33522554,231722.36300557,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38549414931957,-71.51160759072683,8186763.14469009,231727.692806723,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38553810552939,-71.51158890584233,8186758.30307552,231729.749893593,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38556974959047,-71.5115781661611,8186754.8140129,231730.94100236,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38562312177923,-71.51154416977946,8186748.95021784,231734.647339695,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38572449421846,-71.5114818884544,8186737.80979286,231741.442264113,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38577970804894,-71.51142797875544,8186731.76844405,231747.279270332,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38587258995449,-71.51125741554309,8186721.71117162,231765.634714418,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38580095284056,-71.51119908383276,8186729.71913328,231771.770541993,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38577217542541,-71.5111507879806,8186732.96889344,231776.892538833,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38564466573355,-71.51104593356942,8186747.22392576,231787.923766779,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38559145722552,-71.51101242873345,8186753.15885307,231791.431581185,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38552591593801,-71.51112965991707,8186760.25982776,231778.813217167,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38547468967587,-71.51115771400494,8186765.89391357,231775.744889067,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38542327664473,-71.51116787756793,8186771.57233086,231774.588280891,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38534698861426,-71.51115222854693,8186780.03874908,231776.156217896,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38524791725109,-71.51110794063067,8186791.06533874,231780.753619921,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38513563322993,-71.51103467344292,8186803.59299278,231788.429977678,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38505784450718,-71.51095077204008,8186812.31578234,231797.290077774,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.3850226333182,-71.51089568413912,8186816.28678492,231803.129162038,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38498737203125,-71.510832660452,8186820.27382289,231809.816286312,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38492663058919,-71.51075860930719,8186827.096303,231817.647037417,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38485334066347,-71.5106817630757,8186835.31169668,231825.759324288,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38478690125991,-71.5106116537446,8186842.75977102,231833.161016899,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.3847241520545,-71.51050863683973,8186849.84280357,231844.084641836,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38464860393386,-71.51045325602489,8186858.2798136,231849.899818,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38464602754017,-71.51045055897967,8186858.56860677,231850.184527122,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38443127212857,-71.51074863734806,8186881.94982015,231818.034418622,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38427098938741,-71.5109870350684,8186899.37931273,231792.337002128,False, , ,0, , , , , , "
"TRACK,1.11.17-3,-16.38534127667348,-71.51184106078094,8186779.76022446,231702.532202313,False, , ,0, , , , , , "
"TRACK,1.11.17-4, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.17-4,-16.38423200546448,-71.51094192879316,8186903.75479087,231797.104193222,False, , ,0, , , , , , "
"TRACK,1.11.17-4,-16.38453318029111,-71.51051183045205,8186870.98075432,231843.481849083,False, , ,0, , , , , , "
"TRACK,1.11.17-4,-16.38452329403708,-71.51040345579179,8186872.2184899,231855.050461859,False, , ,0, , , , , , "
"TRACK,1.11.17-4,-16.38437561717054,-71.51034028636545,8186888.65104412,231861.599275238,False, , ,0, , , , , , "
"TRACK,1.11.17-4,-16.38411919491263,-71.51033338030757,8186917.04825701,231861.986263482,False, , ,0, , , , , , "
"TRACK,1.11.17-4,-16.38401444361353,-71.51033515106353,8186928.6427601,231861.653604581,False, , ,0, , , , , , "
"TRACK,1.11.17-4,-16.38394095534109,-71.51032199966595,8186936.79590685,231862.958504116,False, , ,0, , , , , , "
"TRACK,1.11.17-4,-16.38382999880854,-71.51027794534591,8186949.13794424,231867.514757718,False, , ,0, , , , , , "
"TRACK,1.11.17-4,-16.38372070999405,-71.51053039959707,8186960.90346722,231840.384892111,False, , ,0, , , , , , "
"TRACK,1.11.17-5, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.17-5,-16.38399998504195,-71.51025163108645,8186930.35382711,231870.559727464,False, , ,0, , , , , , "
"TRACK,1.11.17-5,-16.3841071856544,-71.51026535103667,8186918.46769236,231869.240218272,False, , ,0, , , , , , "
"TRACK,1.11.17-5,-16.38420864421211,-71.51027645532638,8186907.22070754,231868.192389916,False, , ,0, , , , , , "
"TRACK,1.11.17-5,-16.38428531187478,-71.51027474908145,8186898.7352124,231868.479703511,False, , ,0, , , , , , "
"TRACK,1.11.17-5,-16.38435920097707,-71.51026128976884,8186890.57286038,231870.019280782,False, , ,0, , , , , , "
"TRACK,1.11.17-5,-16.38439463053378,-71.510237706453,8186886.68168125,231872.588169792,False, , ,0, , , , , , "
"TRACK,1.11.17-5,-16.38433102871421,-71.5101848422857,8186893.79279921,231878.15076529,False, , ,0, , , , , , "
"TRACK,1.11.17-5,-16.38388758776202,-71.51006542689184,8186943.04322176,231890.30581017,False, , ,0, , , , , , "
"TRACK,1.11.17-5,-16.3838401197621,-71.5102195387599,8186948.09466003,231873.770627226,False, , ,0, , , , , , "
"TRACK,1.11.18-1, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.18-1,-16.38355675831716,-71.51552011794358,8186972.4526932,231306.898806793,False, , ,0, , , , , , "
"TRACK,1.11.18-1,-16.38406094122987,-71.51475508270295,8186917.64830155,231389.351317605,False, , ,0, , , , , , "
"TRACK,1.11.18-1,-16.38363389941109,-71.51436598244848,8186965.44064376,231430.349608969,False, , ,0, , , , , , "
"TRACK,1.11.18-1,-16.38311260059223,-71.51513659168565,8187022.13269896,231347.277881122,False, , ,0, , , , , , "
"TRACK,1.11.18-2, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.18-2,-16.38331936029052,-71.51462520059948,8186999.91968731,231402.215049408,False, , ,0, , , , , , "
"TRACK,1.11.18-2,-16.38354691710909,-71.51430606323875,8186975.14965257,231436.634029454,False, , ,0, , , , , , "
"TRACK,1.11.18-2,-16.38311343227824,-71.51392309237116,8187023.64705724,231476.968645379,False, , ,0, , , , , , "
"TRACK,1.11.18-2,-16.38260703535414,-71.51465110780325,8187078.74592135,231398.469421973,False, , ,0, , , , , , "
"TRACK,1.11.18-2,-16.38303864417532,-71.51504546173696,8187030.44098121,231356.915725414,False, , ,0, , , , , , "
"TRACK,1.11.18-3, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.18-3,-16.38301419495171,-71.51385237716531,8187034.72707104,231484.390099288,False, , ,0, , , , , , "
"TRACK,1.11.18-3,-16.3825780574958,-71.51346204839655,8187083.52775754,231525.507663609,False, , ,0, , , , , , "
"TRACK,1.11.18-3,-16.3821590214753,-71.51407227542376,8187129.11109932,231459.716568104,False, , ,0, , , , , , "
"TRACK,1.11.18-3,-16.38256501317605,-71.51451981347741,8187083.57194623,231412.443578975,False, , ,0, , , , , , "
"TRACK,1.11.18-4, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.18-4,-16.38249767680491,-71.51341907258609,8187092.483453,231529.990427266,False, , ,0, , , , , , "
"TRACK,1.11.18-4,-16.38204773315764,-71.51303335127736,8187142.80638797,231570.596879,False, , ,0, , , , , , "
"TRACK,1.11.18-4,-16.38165991553346,-71.51354371315145,8187185.06587436,231515.521437277,False, , ,0, , , , , , "
"TRACK,1.11.18-4,-16.38211467556635,-71.51397413721577,8187134.15045516,231470.144089443,False, , ,0, , , , , , "
"TRACK,1.11.18-5, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.18-5,-16.38195398583781,-71.51297093986291,8187153.26758036,231577.138499257,False, , ,0, , , , , , "
"TRACK,1.11.18-5,-16.38151076759874,-71.51258332891915,8187202.84833204,231617.956349868,False, , ,0, , , , , , "
"TRACK,1.11.18-5,-16.38095399944883,-71.51337425417268,8187263.44103302,231532.664565592,False, , ,0, , , , , , "
"TRACK,1.11.18-5,-16.38101921528481,-71.5134135988818,8187256.16902784,231528.549038147,False, , ,0, , , , , , "
"TRACK,1.11.18-5,-16.38116430925747,-71.51341342218018,8187240.10611902,231528.7667807,False, , ,0, , , , , , "
"TRACK,1.11.18-5,-16.38133138392771,-71.51345302986525,8187221.55712039,231524.762760954,False, , ,0, , , , , , "
"TRACK,1.11.18-5,-16.38157685531985,-71.51348206431305,8187194.34292188,231521.996198808,False, , ,0, , , , , , "
"TRACK,1.11.18-6, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.18-6,-16.38142463555182,-71.51251435513844,8187212.47510792,231625.209788434,False, , ,0, , , , , , "
"TRACK,1.11.18-6,-16.3810007436527,-71.51215085844547,8187259.88425735,231663.477170142,False, , ,0, , , , , , "
