"UNICODE","P","D","L","V","LATITUDE","LONGITUDE"
"1.8.12.439A",1,8,"12","439A",-16.4437173623062,-71.5122491229374
"1.8.12.479A",1,8,"12","479A",-16.445075091411,-71.5114305765907
"1.8.12.484A",1,8,"12","484A",-16.4445381191865,-71.511462326553
"1.8.12.495A",1,8,"12","495A",-16.4439068555143,-71.5110366476502
"1.8.12.497A",1,8,"12","497A",-16.4439356461073,-71.5109121526179
"1.8.12.510A",1,8,"12","510A",-16.4445171742233,-71.5110131107905
"1.8.12.577A",1,8,"12","577A",-16.4446163649228,-71.5094434229489
"1.8.12.577B",1,8,"12","577B",-16.4446163649228,-71.5094434229489
"1.8.12.612A",1,8,"12","612A",-16.4447048705316,-71.5085003653179
"1.8.12.662A",1,8,"12","662A",-16.4438788248336,-71.5065732803395
"1.8.12.67A",1,8,"12","67A",-16.4457945640868,-71.5170815436345
"1.8.12.747A",1,8,"12","747A",-16.4443665363152,-71.5073733250907
"1.8.12.808A",1,8,"12","808A",-16.4429722222222,-71.5084975671095
"1.8.12.823A",1,8,"12","823A",-16.4429600439906,-71.5097073488743
"1.8.12.834A",1,8,"12","834A",-16.4429637624596,-71.5107283464588
"1.8.12.845A",1,8,"12","845A",-16.4431387473146,-71.5107272870828
"1.8.12.849A",1,8,"12","849A",-16.443074361247,-71.5103300917447
"1.8.12.857A",1,8,"12","857A",-16.4431937278942,-71.5094615110771
"1.8.12.876A",1,8,"12","876A",-16.4432079608144,-71.5103932548998
"1.8.12.909A",1,8,"12","909A",-16.4436527999907,-71.5108849634194
"1.8.12.919A",1,8,"12","919A",-16.443578852264,-71.5110574850086
"1.8.12.925A",1,8,"12","925A",-16.4434547203076,-71.5117240531039
"1.8.12.947A",1,8,"12","947A",-16.4432724443006,-71.5129519426693
"1.8.12.961A",1,8,"12","961A",-16.4430828053925,-71.5131845957802
"1.8.12.972A",1,8,"12","972A",-16.4430834842814,-71.5121191872133
"1.8.12.990A",1,8,"12","990A",-16.4424886479781,-71.5149827453272
"1.8.13.246A",1,8,"13","246A",-16.4390704650549,-71.5246626175981
"1.8.13.254A",1,8,"13","254A",-16.4389855215123,-71.5241603450414
"1.8.13.56A",1,8,"13","56A",-16.4427111111111,-71.5239074038539
"1.8.13.56B",1,8,"13","56B",-16.4427111111111,-71.5239074038539
"1.8.13.8A",1,8,"13","8A",-16.4425583333333,-71.5217122430668
"1.8.14.116A",1,8,"14","116A",-16.432131440165,-71.514069817881
"1.8.14.132A",1,8,"14","132A",-16.431687433705,-71.5128482451044
"1.8.14.159A",1,8,"14","159A",-16.4326189918274,-71.5132413938408
"1.8.14.220A",1,8,"14","220A",-16.4342144436525,-71.5155678545782
"1.8.14.230A",1,8,"14","230A",-16.4341729654142,-71.5159383863568
"1.8.14.233A",1,8,"14","233A",-16.4339934174656,-71.5157199890998
"1.8.14.233B",1,8,"14","233B",-16.4339934174656,-71.5157199890998
"1.8.14.251A",1,8,"14","251A",-16.4347549039501,-71.5154438991843
"1.8.14.5A",1,8,"14","5A",-16.4348999301566,-71.519025710657
"1.8.14.54A",1,8,"14","54A",-16.4337847179095,-71.5172504811352
"1.8.14.71A",1,8,"14","71A",-16.433945178988,-71.5165197667921
"1.8.14.71B",1,8,"14","71B",-16.433945178988,-71.5165197667921
"1.8.14.96A",1,8,"14","96A",-16.4327956909099,-71.514848081371
"1.8.14.96B",1,8,"14","96B",-16.4327956909099,-71.514848081371
"1.8.14.96C",1,8,"14","96C",-16.4327956909099,-71.514848081371
"1.8.15.143A",1,8,"15","143A",-16.4362671790703,-71.5290349759784
"1.8.15.143B",1,8,"15","143B",-16.4362671790703,-71.5290349759784
"1.8.15.162A",1,8,"15","162A",-16.4363935947748,-71.5299448296154
"1.8.15.176A",1,8,"15","176A",-16.4354657687847,-71.5300850636598
"1.8.15.211A",1,8,"15","211A",-16.4360101280118,-71.5297642050393
"1.8.15.211B",1,8,"15","211B",-16.4360101280118,-71.5297642050393
"1.8.15.230A",1,8,"15","230A",-16.4352853419063,-71.5296266360138
"1.8.15.70A",1,8,"15","70A",-16.4368001942876,-71.5273992978306
"1.8.15.70B",1,8,"15","70B",-16.4368001942876,-71.5273992978306
"1.8.15.75A",1,8,"15","75A",-16.4371767915113,-71.5271420113175
"1.8.15.75B",1,8,"15","75B",-16.4371767915113,-71.5271420113175
"1.8.16.136A",1,8,"16","136A",-16.4341146442459,-71.5273869497972
"1.8.16.14A",1,8,"16","14A",-16.4347172527256,-71.5310267758481
"1.8.16.148A",1,8,"16","148A",-16.4340193446262,-71.5280959643004
"1.8.16.182A",1,8,"16","182A",-16.4341476987651,-71.5283607352731
"1.8.16.215A",1,8,"16","215A",-16.4344272368471,-71.5293130302299
"1.8.16.341A",1,8,"16","341A",-16.4334961644299,-71.5316187848385
"1.8.16.406A",1,8,"16","406A",-16.4333646248099,-71.530928160297
"1.8.16.496A",1,8,"16","496A",-16.4314443335581,-71.5310832918504
"1.8.16.549A",1,8,"16","549A",-16.4306627199184,-71.5321218864039
"1.8.16.55A",1,8,"16","55A",-16.434927684061,-71.5296528379642
"1.8.16.561A",1,8,"16","561A",-16.4307600874362,-71.5323385444091
"1.8.16.598A",1,8,"16","598A",-16.4307825739491,-71.5324244543023
"1.8.16.61A",1,8,"16","61A",-16.4350859654465,-71.5296139856855
"1.8.16.79A",1,8,"16","79A",-16.4346149803199,-71.5292426709486
"1.8.17.111A",1,8,"17","111A",-16.4241565767581,-71.5432870637768
"1.8.17.112A",1,8,"17","112A",-16.4242470171127,-71.543321283704
"1.8.17.113A",1,8,"17","113A",-16.4242876964833,-71.5433944059694
"1.8.17.145A",1,8,"17","145A",-16.424777128298,-71.543360445008
"1.8.17.147A",1,8,"17","147A",-16.4246388564282,-71.5435115222053
"1.8.17.155A",1,8,"17","155A",-16.4243204284271,-71.5430760057248
"1.8.17.157A",1,8,"17","157A",-16.4243378494836,-71.542947170695
"1.8.17.158A",1,8,"17","158A",-16.4243696187007,-71.5429018019147
"1.8.17.174A",1,8,"17","174A",-16.4250536562828,-71.5432219731962
"1.8.17.189A",1,8,"17","189A",-16.4256748691564,-71.543180908821
"1.8.17.193A",1,8,"17","193A",-16.4253766452748,-71.5430881263447
"1.8.17.232A",1,8,"17","232A",-16.4263048037215,-71.5422339309485
"1.8.17.246A",1,8,"17","246A",-16.4265719644053,-71.5430237645067
"1.8.17.248A",1,8,"17","248A",-16.4265466213305,-71.5431863884495
"1.8.17.248B",1,8,"17","248B",-16.4265466213305,-71.5431863884495
"1.8.17.250A",1,8,"17","250A",-16.4263755368307,-71.5431834660839
"1.8.17.265A",1,8,"17","265A",-16.4269850652549,-71.5421649455579
"1.8.17.270A",1,8,"17","270A",-16.4270528474003,-71.5425811452201
"1.8.17.290A",1,8,"17","290A",-16.4267438886413,-71.5422534352278
"1.8.17.298A",1,8,"17","298A",-16.4268278337848,-71.5438749847863
"1.8.17.317A",1,8,"17","317A",-16.4265184142196,-71.5439707760381
"1.8.17.318A",1,8,"17","318A",-16.4265260561232,-71.5440865989039
"1.8.17.327A",1,8,"17","327A",-16.4263598235532,-71.5435225271509
"1.8.17.347A",1,8,"17","347A",-16.4255043006299,-71.5435656700859
"1.8.17.370A",1,8,"17","370A",-16.4261906253573,-71.5441408955598
"1.8.17.373A",1,8,"17","373A",-16.4260133856369,-71.5442427644909
"1.8.17.38A",1,8,"17","38A",-16.4255987713299,-71.5411322190454
"1.8.17.397A",1,8,"17","397A",-16.4252512412416,-71.5442277757772
"1.8.17.400A",1,8,"17","400A",-16.4249448501155,-71.5440457389414
"1.8.17.412A",1,8,"17","412A",-16.4264875016108,-71.5454883092143
"1.8.17.43A",1,8,"17","43A",-16.4259628297237,-71.5410853548811
"1.8.17.43B",1,8,"17","43B",-16.4259628297237,-71.5410853548811
"1.8.17.44A",1,8,"17","44A",-16.4260407871605,-71.5411164566491
"1.8.17.44B",1,8,"17","44B",-16.4260407871605,-71.5411164566491
"1.8.17.45A",1,8,"17","45A",-16.4261204602663,-71.5411493584288
"1.8.17.475A",1,8,"17","475A",-16.4277523906175,-71.54701023967
"1.8.17.50A",1,8,"17","50A",-16.4264928090755,-71.5410750837469
"1.8.17.50B",1,8,"17","50B",-16.4264928090755,-71.5410750837469
"1.8.17.50C",1,8,"17","50C",-16.4264928090755,-71.5410750837469
"1.8.17.51A",1,8,"17","51A",-16.4260510725477,-71.5408866233742
"1.8.17.53A",1,8,"17","53A",-16.4258340184407,-71.5407936677395
"1.8.17.61A",1,8,"17","61A",-16.425087775939,-71.5409174817078
"1.8.17.61B",1,8,"17","61B",-16.425087775939,-71.5409174817078
"1.8.17.82A",1,8,"17","82A",-16.4238312797947,-71.5420391660974
"1.8.17.90A",1,8,"17","90A",-16.4236694444444,-71.5421850411798
"1.8.18.106A",1,8,"18","106A",-16.4272084139621,-71.5443763287331
"1.8.18.127A",1,8,"18","127A",-16.4268653843177,-71.5453984954937
"1.8.18.127B",1,8,"18","127B",-16.4268653843177,-71.5453984954937
"1.8.18.128A",1,8,"18","128A",-16.426764506879,-71.5453039316194
"1.8.18.130A",1,8,"18","130A",-16.4266449245342,-71.5451350302832
"1.8.18.131A",1,8,"18","131A",-16.4265857505451,-71.5450433933692
"1.8.18.143A",1,8,"18","143A",-16.4274790703138,-71.5447193764468
"1.8.18.170A",1,8,"18","170A",-16.4273724591076,-71.5455326935775
"1.8.18.180A",1,8,"18","180A",-16.4272761293012,-71.5459751670918
"1.8.18.194A",1,8,"18","194A",-16.4279964462123,-71.5469739256347
"1.8.18.230A",1,8,"18","230A",-16.4279506569392,-71.545572049219
"1.8.18.62A",1,8,"18","62A",-16.4276176402536,-71.5422445643384
"1.8.18.76A",1,8,"18","76A",-16.427126379817,-71.5434088284576
"1.8.18.80A",1,8,"18","80A",-16.4273721391114,-71.5430660477902
"1.8.2.13A",1,8,"2","13A",-16.4546879079767,-71.5134053419581
"1.8.2.13B",1,8,"2","13B",-16.4546879079767,-71.5134053419581
"1.8.2.21A",1,8,"2","21A",-16.454364361783,-71.5127484832773
"1.8.2.66A",1,8,"2","66A",-16.4528473785579,-71.5090527870014
"1.8.2.72A",1,8,"2","72A",-16.4521570800209,-71.5106795987381
"1.8.2.72B",1,8,"2","72B",-16.4521570800209,-71.5106795987381
"1.8.2.8A",1,8,"2","8A",-16.4552203925102,-71.5138959200255
"1.8.20.36A",1,8,"20","36A",-16.4312895402621,-71.5381025268312
"1.8.22.43A",1,8,"22","43A",-16.4358722584828,-71.5279306828402
"1.8.22.51A",1,8,"22","51A",-16.4357199990472,-71.5282767082725
"1.8.25.49A",1,8,"25","49A",-16.4402391024299,-71.5201004907922
"1.8.29.10A",1,8,"29","10A",-16.4277043996575,-71.5290514841766
"1.8.31.43A",1,8,"31","43A",-16.4411779910648,-71.5213789260406
"1.8.31.8A",1,8,"31","8A",-16.4407020494387,-71.5207592043885
"1.8.31.8B",1,8,"31","8B",-16.4407020494387,-71.5207592043885
"1.8.5.150A",1,8,"5","150A",-16.4515876854541,-71.5121239752761
"1.8.5.229A",1,8,"5","229A",-16.4492812055341,-71.5123057373302
"1.8.5.296A",1,8,"5","296A",-16.4497943104437,-71.5132621426466
"1.8.5.316A",1,8,"5","316A",-16.4502772763901,-71.5132483161713
"1.8.5.316B",1,8,"5","316B",-16.4502772763901,-71.5132483161713
"1.8.5.316C",1,8,"5","316C",-16.4502772763901,-71.5132483161713
"1.8.5.317A",1,8,"5","317A",-16.4501979062995,-71.5133062835634
"1.8.5.317B",1,8,"5","317B",-16.4501979062995,-71.5133062835634
"1.8.5.318A",1,8,"5","318A",-16.4500923122882,-71.5130557942726
"1.8.5.335A",1,8,"5","335A",-16.4499635281426,-71.5138973157408
"1.8.5.365A",1,8,"5","365A",-16.4495756458878,-71.5150495529767
"1.8.5.371A",1,8,"5","371A",-16.4500814797182,-71.5148357141679
"1.8.5.383A",1,8,"5","383A",-16.4499229975899,-71.5150271761545
"1.8.5.397A",1,8,"5","397A",-16.4490398076049,-71.5156852009823
"1.8.5.397B",1,8,"5","397B",-16.4490398076049,-71.5156852009823
"1.8.6.143A",1,8,"6","143A",-16.448282468484,-71.5148729405054
"1.8.6.156A",1,8,"6","156A",-16.4478626984609,-71.5149709477536
"1.8.6.60A",1,8,"6","60A",-16.4484881826764,-71.513353497891
"1.8.6.89A",1,8,"6","89A",-16.4467865626508,-71.5137444840209
"1.8.6.98A",1,8,"6","98A",-16.4469758648253,-71.5141501220593
"1.8.7.10A",1,8,"7","10A",-16.4479330545709,-71.5161385005243
"1.8.7.110A",1,8,"7","110A",-16.4478841681539,-71.5159003099175
"1.8.7.132A",1,8,"7","132A",-16.4482756929215,-71.5156804065797
"1.8.7.16A",1,8,"7","16A",-16.4473985091913,-71.5160846968372
"1.8.7.3A",1,8,"7","3A",-16.4485260439815,-71.5159030639418
"1.8.7.30A",1,8,"7","30A",-16.4462069805519,-71.5159103715781
"1.8.7.35A",1,8,"7","35A",-16.4461203772259,-71.5153521528196
"1.8.7.37A",1,8,"7","37A",-16.4461007554445,-71.5151834382478
"1.8.7.39A",1,8,"7","39A",-16.4460978620503,-71.5150367982006
"1.8.7.6A",1,8,"7","6A",-16.4482695884471,-71.5159981606806
"1.8.7.86A",1,8,"7","86A",-16.4470928064637,-71.515137576623
"1.8.8.106A",1,8,"8","106A",-16.4469579627257,-71.516555386384
"1.8.8.14A",1,8,"8","14A",-16.4464800947731,-71.5167869267074
"1.8.8.160A",1,8,"8","160A",-16.4497974668505,-71.5158941408518
"1.8.8.22A",1,8,"8","22A",-16.4461399435015,-71.5172792866473
"1.8.8.34A",1,8,"8","34A",-16.4462467216102,-71.516338574811
"1.8.8.51A",1,8,"8","51A",-16.4466463032268,-71.5177773954425
"1.8.8.52A",1,8,"8","52A",-16.4466164459043,-71.5178568264304
"1.8.8.55A",1,8,"8","55A",-16.4464661120805,-71.518097789028
"1.8.8.78A",1,8,"8","78A",-16.4469391535788,-71.5180753023353
"1.8.8.89A",1,8,"8","89A",-16.4466207679738,-71.5182665248758
"1.8.8.94A",1,8,"8","94A",-16.4467331258949,-71.5175865429217
"1.8.9.43A",1,8,"9","43A",-16.4508946475402,-71.5155415265772
"1.8.9.81A",1,8,"9","81A",-16.4480357803219,-71.5172404285586
"1.9.1.136A",1,9,"1","136A",-16.5286597995676,-71.7783233033522
"1.9.1.138A",1,9,"1","138A",-16.5286429386661,-71.778003976365
"1.9.1.14A",1,9,"1","14A",-16.5292131940883,-71.7781158604305
"1.9.1.37A",1,9,"1","37A",-16.5291808222102,-71.7813554183362
"1.9.1.38A",1,9,"1","38A",-16.529214453502,-71.7814721924837
"1.9.10.2A",1,9,"10","2A",-16.4293866769715,-71.8238254609481
"1.9.10.3B",1,9,"10","3B",-16.4295061168319,-71.8238709761338
"1.9.10.4A",1,9,"10","4A",-16.4297328105781,-71.8243474075291
"1.9.10.44A",1,9,"10","44A",-16.4292833876571,-71.8231308906102
"1.9.10.46A",1,9,"10","46A",-16.4293223610104,-71.8227986407349
"1.9.10.48A",1,9,"10","48A",-16.4293616342424,-71.822542452116
"1.9.11.14A",1,9,"11","14A",-16.4280646084477,-71.8236546331745
"1.9.11.48A",1,9,"11","48A",-16.4290774738645,-71.8230735515255
"1.9.12.107A",1,9,"12","107A",-16.4282223629151,-71.819762414721
"1.9.12.126A",1,9,"12","126A",-16.4272347073752,-71.8200489977936
"1.9.12.155A",1,9,"12","155A",-16.4278454616831,-71.8192133915877
"1.9.12.17A",1,9,"12","17A",-16.4276464153428,-71.8226350396852
"1.9.12.183A",1,9,"12","183A",-16.4281163147606,-71.8189648826507
"1.9.12.211A",1,9,"12","211A",-16.4287564202302,-71.8176083822958
"1.9.13.46B",1,9,"13","46B",-16.4263408331874,-71.8114216518601
"1.9.13.80A",1,9,"13","80A",-16.4260575585306,-71.8169222222222
"1.9.13.81A",1,9,"13","81A",-16.4257678951278,-71.8170426012744
"1.9.13.93A",1,9,"13","93A",-16.4261661905242,-71.8175308691604
"1.9.14.107A",1,9,"14","107A",-16.4233617837733,-71.8079254877403
"1.9.14.108A",1,9,"14","108A",-16.4229279721928,-71.8081053122329
"1.9.14.110A",1,9,"14","110A",-16.4227319384376,-71.8079730732422
"1.9.14.111A",1,9,"14","111A",-16.422388304896,-71.8080355886459
"1.9.14.112A",1,9,"14","112A",-16.4222591543494,-71.8081125287725
"1.9.14.116A",1,9,"14","116A",-16.4217985474211,-71.8086678221188
"1.9.14.116B",1,9,"14","116B",-16.4217985474211,-71.8086678221188
"1.9.14.116C",1,9,"14","116C",-16.4217985474211,-71.8086678221188
"1.9.14.116D",1,9,"14","116D",-16.4217985474211,-71.8086678221188
"1.9.14.116E",1,9,"14","116E",-16.4217985474211,-71.8086678221188
"1.9.14.116F",1,9,"14","116F",-16.4217985474211,-71.8086678221188
"1.9.14.116G",1,9,"14","116G",-16.4217985474211,-71.8086678221188
"1.9.14.21A",1,9,"14","21A",-16.4228007972348,-71.810121684249
"1.9.14.26A",1,9,"14","26A",-16.4231292285286,-71.8101514438515
"1.9.14.80A",1,9,"14","80A",-16.4240098638549,-71.8084960702708
"1.9.14.80B",1,9,"14","80B",-16.4240098638549,-71.8084960702708
"1.9.14.81A",1,9,"14","81A",-16.4238170043356,-71.8083511607044
"1.9.16.102A",1,9,"16","102A",-16.4251949052349,-71.8211173742227
"1.9.16.116A",1,9,"16","116A",-16.4254962045371,-71.8208273962331
"1.9.16.125A",1,9,"16","125A",-16.4259158462245,-71.8204602254596
"1.9.16.129A",1,9,"16","129A",-16.4261577035719,-71.8205154104712
"1.9.16.17A",1,9,"16","17A",-16.4267150332769,-71.821284832894
"1.9.16.18A",1,9,"16","18A",-16.426781631754,-71.8212859873376
"1.9.16.227A",1,9,"16","227A",-16.4243970534765,-71.819915666711
"1.9.16.246A",1,9,"16","246A",-16.423054917938,-71.8195184174747
"1.9.16.262A",1,9,"16","262A",-16.423732869226,-71.8185547906254
"1.9.16.262B",1,9,"16","262B",-16.423732869226,-71.8185547906254
"1.9.16.267A",1,9,"16","267A",-16.4242568172145,-71.8186045294608
"1.9.16.278A",1,9,"16","278A",-16.4243850514653,-71.8196565564597
"1.9.16.280A",1,9,"16","280A",-16.4241739392214,-71.8197872926899
"1.9.16.288A",1,9,"16","288A",-16.424697468589,-71.8181506076181
"1.9.16.3A",1,9,"16","3A",-16.4270034718871,-71.8232766899033
"1.9.16.304A",1,9,"16","304A",-16.4248217317993,-71.8191845390476
"1.9.16.334A",1,9,"16","334A",-16.4253609299793,-71.8182976405722
"1.9.16.341A",1,9,"16","341A",-16.4260426185443,-71.8185077099253
"1.9.16.354A",1,9,"16","354A",-16.4257635232392,-71.8184373298834
"1.9.16.361A",1,9,"16","361A",-16.4241406963997,-71.8173467936222
"1.9.16.361B",1,9,"16","361B",-16.4241406963997,-71.8173467936222
"1.9.16.364A",1,9,"16","364A",-16.4243797492154,-71.8169816065544
"1.9.16.414A",1,9,"16","414A",-16.4220040676749,-71.8168138201151
"1.9.16.48A",1,9,"16","48A",-16.4253765083199,-71.8220223150791
"1.9.16.481A",1,9,"16","481A",-16.4233339324021,-71.8152999626476
"1.9.16.494A",1,9,"16","494A",-16.4244875284964,-71.8155424325675
"1.9.16.518A",1,9,"16","518A",-16.4235821914816,-71.8147331139347
"1.9.16.579A",1,9,"16","579A",-16.4206157876734,-71.8146103262972
"1.9.16.579B",1,9,"16","579B",-16.4206157876734,-71.8146103262972
"1.9.16.579C",1,9,"16","579C",-16.4206157876734,-71.8146103262972
"1.9.16.579D",1,9,"16","579D",-16.4206157876734,-71.8146103262972
"1.9.16.579E",1,9,"16","579E",-16.4206157876734,-71.8146103262972
"1.9.16.6A",1,9,"16","6A",-16.4268933773297,-71.822712982049
"1.9.16.623A",1,9,"16","623A",-16.4224531876387,-71.8139960066328
"1.9.16.64A",1,9,"16","64A",-16.4232742495513,-71.8216771813882
"1.9.16.657A",1,9,"16","657A",-16.4231162753966,-71.8125215000852
"1.9.16.660A",1,9,"16","660A",-16.4219241276643,-71.8117742454205
"1.9.16.678A",1,9,"16","678A",-16.4220650529664,-71.8116898526597
"1.9.16.689A",1,9,"16","689A",-16.421425699696,-71.809032116782
"1.9.16.712A",1,9,"16","712A",-16.4213876204881,-71.8087459351011
"1.9.16.734A",1,9,"16","734A",-16.4206935482856,-71.808592922046
"1.9.16.792A",1,9,"16","792A",-16.4209299960953,-71.8130780618674
"1.9.16.85A",1,9,"16","85A",-16.4241749872436,-71.8221108103126
"1.9.19.92A",1,9,"19","92A",-16.4216328198139,-71.8541331294156
"1.9.21.73A",1,9,"21","73A",-16.4446168627758,-71.8319371374601
"1.9.22.1A",1,9,"22","1A",-16.4923494825852,-71.8380887086721
"1.9.22.11A",1,9,"22","11A",-16.4935253313248,-71.8373152477062
"1.9.22.240A",1,9,"22","240A",-16.4928980210054,-71.8344646546783
"1.9.22.248A",1,9,"22","248A",-16.4929414130982,-71.8338642689794
"1.9.22.284A",1,9,"22","284A",-16.4943488914999,-71.834956375746
"1.9.22.87A",1,9,"22","87A",-16.4914389769977,-71.8354765122838
"1.9.22A.40A",1,9,"22A","40A",-16.491129540316,-71.8344760538623
"1.9.22A.40B",1,9,"22A","40B",-16.491129540316,-71.8344760538623
"1.9.22A.41A",1,9,"22A","41A",-16.4910659776513,-71.8346543170925
"1.9.23.1018A",1,9,"23","1018A",-16.4962258314002,-71.8444767574194
"1.9.23.1040A",1,9,"23","1040A",-16.494250707559,-71.8453229094329
"1.9.23.1061A",1,9,"23","1061A",-16.4935346125942,-71.8452327827748
"1.9.23.1068A",1,9,"23","1068A",-16.4945151638095,-71.845497792192
"1.9.23.1082A",1,9,"23","1082A",-16.4934354826879,-71.846405958735
"1.9.23.131A",1,9,"23","131A",-16.4924143925033,-71.8393974457226
"1.9.23.165A",1,9,"23","165A",-16.492367707847,-71.8384154251816
"1.9.23.2A",1,9,"23","2A",-16.4930586964472,-71.8457529129817
"1.9.23.256A",1,9,"23","256A",-16.4955025044197,-71.8378957003943
"1.9.23.292A",1,9,"23","292A",-16.4955185512891,-71.8352929235876
"1.9.23.441A",1,9,"23","441A",-16.4988894064553,-71.8356593956891
"1.9.23.471A",1,9,"23","471A",-16.4994455686958,-71.8360105791112
"1.9.23.515A",1,9,"23","515A",-16.4998087287946,-71.8373036561434
"1.9.23.534A",1,9,"23","534A",-16.499634269441,-71.8379225884521
"1.9.23.548A",1,9,"23","548A",-16.4989653336163,-71.8378072145112
"1.9.23.561A",1,9,"23","561A",-16.4987572978358,-71.837747742123
"1.9.23.629A",1,9,"23","629A",-16.497599227903,-71.8381578045605
"1.9.23.76A",1,9,"23","76A",-16.4934744924386,-71.8420910249703
"1.9.23.806A",1,9,"23","806A",-16.4961531553044,-71.8409461569333
"1.9.23.813A",1,9,"23","813A",-16.495756720234,-71.840835126135
"1.9.23.819A",1,9,"23","819A",-16.4959296879943,-71.8413930059325
"1.9.23.884A",1,9,"23","884A",-16.4947862018926,-71.8417052270273
"1.9.23.951A",1,9,"23","951A",-16.4953980471241,-71.8424975086759
"1.9.23.971A",1,9,"23","971A",-16.495963838144,-71.8433187505881
"1.9.23.976A",1,9,"23","976A",-16.4958364415724,-71.8437283551731
"1.9.24.1A",1,9,"24","1A",-16.4965076994227,-71.8431835134999
"1.9.24.108A",1,9,"24","108A",-16.4982845809329,-71.8442202816012
"1.9.24.108B",1,9,"24","108B",-16.4982845809329,-71.8442202816012
"1.9.24.109A",1,9,"24","109A",-16.4984770004353,-71.8444299090429
"1.9.24.109B",1,9,"24","109B",-16.4984770004353,-71.8444299090429
"1.9.24.126A",1,9,"24","126A",-16.4987704927722,-71.8443878492386
"1.9.24.126B",1,9,"24","126B",-16.4987704927722,-71.8443878492386
"1.9.24.126C",1,9,"24","126C",-16.4987704927722,-71.8443878492386
"1.9.24.23A",1,9,"24","23A",-16.4967167217617,-71.8440452175611
"1.9.24.27A",1,9,"24","27A",-16.4966872618468,-71.8445310327821
"1.9.24.33A",1,9,"24","33A",-16.4964535542928,-71.8448587357283
"1.9.24.6A",1,9,"24","6A",-16.4966640622087,-71.8431261100391
"1.9.24.77A",1,9,"24","77A",-16.4974966207025,-71.8449624740082
"1.9.24.79A",1,9,"24","79A",-16.4973818018212,-71.844759573091
"1.9.24.86A",1,9,"24","86A",-16.4974129024187,-71.8441700291693
"1.9.24.89A",1,9,"24","89A",-16.4980525769694,-71.8442861349953
"1.9.24.89B",1,9,"24","89B",-16.4980525769694,-71.8442861349953
"1.9.25.12A",1,9,"25","12A",-16.4966221018872,-71.8453229831067
"1.9.25.24A",1,9,"25","24A",-16.4973305273355,-71.8457423436269
"1.9.25.26A",1,9,"25","26A",-16.4974951893762,-71.8456703935031
"1.9.4.25A",1,9,"4","25A",-16.5058225464336,-71.821536252619
"1.9.4.30A",1,9,"4","30A",-16.5051723613107,-71.8226518907517
"1.9.4.30B",1,9,"4","30B",-16.5051723613107,-71.8226518907517
"1.9.4.30C",1,9,"4","30C",-16.5051723613107,-71.8226518907517
