type;ident;lat;long;y_proj;x_proj;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime;
TRACK;1.7.8-40;-16.44783544;-71.5640004;-1946470.178;2834545.761;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8-40;-16.44801949;-71.56411273;-1946490.375;2834530.626;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8-40;-16.44820754;-71.56398504;-1946514.07;2834542.641;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8-40;-16.44827577;-71.56372733;-1946525.331;2834570.955;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8-40;-16.44789153;-71.5636001;-1946481.812;2834590.395;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-1; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-1;-16.44724779;-71.56241556;-1946421.149;2834733.051;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-1;-16.44768545;-71.56182202;-1946480.031;2834794.598;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-1;-16.44757536;-71.56173637;-1946468.183;2834805.744;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-1;-16.44740387;-71.56192394;-1946445.678;2834786.727;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-1;-16.44686836;-71.56253101;-1946375.133;2834724.925;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-1;-16.4465995;-71.56284906;-1946339.548;2834692.393;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-1;-16.4468695;-71.56298127;-1946369.59;2834673.881;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-2; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-2;-16.44769913;-71.56181458;-1946481.732;2834795.263;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-2;-16.44804213;-71.56140611;-1946527.165;2834837.073;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-2;-16.44858192;-71.56069;-1946599.588;2834911.177;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-2;-16.44857913;-71.56041142;-1946602.775;2834942.784;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-2;-16.44853145;-71.5603392;-1946598.086;2834951.593;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-2;-16.44849763;-71.5603314;-1946594.213;2834952.919;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-2;-16.44819748;-71.56077248;-1946553.4;2834906.853;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-2;-16.44758468;-71.56171554;-1946469.54;2834807.983;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-3; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-3;-16.44925385;-71.55945169;-1946694.118;2835042.734;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-3;-16.4488003;-71.55905881;-1946645.808;2835093.188;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-3;-16.44855027;-71.5593816;-1946612.373;2835059.873;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-3;-16.44902893;-71.55975181;-1946663.918;2835011.661;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-4; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-4;-16.4484601;-71.55930293;-1946602.776;2835069.968;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-4;-16.44869916;-71.55899799;-1946634.698;2835101.402;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-4;-16.44848051;-71.55879617;-1946611.565;2835127.133;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-4;-16.44823338;-71.55911158;-1946578.564;2835094.617;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-5; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-5;-16.44873484;-71.55893959;-1946639.624;2835107.555;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-5;-16.44896843;-71.55862636;-1946671.008;2835140.002;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-5;-16.44874531;-71.55844363;-1946647.11;2835163.627;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-5;-16.44851086;-71.55875044;-1946615.706;2835131.919;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-6; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-6;-16.44927851;-71.55939493;-1946697.73;2835048.844;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-6;-16.44952425;-71.55908857;-1946730.454;2835080.353;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-6;-16.44906174;-71.55871082;-1946680.901;2835129.21;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-6;-16.44883386;-71.55901327;-1946650.325;2835097.91;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-7; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-7;-16.4495518;-71.55902876;-1946734.444;2835086.771;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-7;-16.44976353;-71.55869128;-1946763.566;2835122.251;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-7;-16.44934073;-71.55834351;-1946718.299;2835167.191;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-7;-16.44910565;-71.55865455;-1946686.768;2835135.012;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-8; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-8;-16.44901824;-71.55858419;-1946677.391;2835144.129;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-8;-16.44925375;-71.55827275;-1946708.977;2835176.348;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-8;-16.44902101;-71.55808488;-1946684.014;2835200.681;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-8;-16.44878133;-71.55838861;-1946652.034;2835169.392;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44784212;-71.55949233;-1946527.812;2835056.579;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.447909;-71.55937701;-1946537.12;2835068.775;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44796853;-71.55932076;-1946544.821;2835074.372;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44817385;-71.55905684;-1946572.263;2835101.599;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44833547;-71.55888152;-1946593.454;2835119.357;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44848087;-71.55868879;-1946612.962;2835139.299;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44870156;-71.55839018;-1946642.646;2835170.256;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44904578;-71.55795908;-1946688.509;2835214.614;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.4488944;-71.55781327;-1946672.57;2835233.118;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44858833;-71.55817836;-1946632.02;2835195.742;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44829337;-71.5585223;-1946593.042;2835160.618;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44804328;-71.55882191;-1946559.892;2835129.931;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44791706;-71.55896226;-1946543.297;2835115.675;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-9;-16.44766369;-71.55935022;-1946508.648;2835075.017;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-10; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-10;-16.44979906;-71.55860417;-1946768.838;2835131.659;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-10;-16.44997494;-71.55827436;-1946793.654;2835166.737;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-10;-16.44963017;-71.55797376;-1946756.956;2835205.312;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-10;-16.44941001;-71.5582682;-1946727.386;2835174.82;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-11; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-11;-16.45000041;-71.55796189;-1946800.587;2835201.817;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-11;-16.45011117;-71.55805185;-1946812.46;2835190.175;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-11;-16.45032948;-71.55769397;-1946842.613;2835227.88;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-11;-16.45006019;-71.55749164;-1946813.539;2835254.331;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-11;-16.44990812;-71.55764118;-1946793.795;2835239.371;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-11;-16.44978063;-71.55781354;-1946776.647;2835221.503;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-12; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-12;-16.45033212;-71.55767241;-1946843.195;2835230.289;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-12;-16.45045847;-71.55745204;-1946860.813;2835253.612;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-12;-16.45023651;-71.55727483;-1946836.982;2835276.597;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-12;-16.45005969;-71.5574658;-1946813.806;2835257.265;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-13; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-13;-16.4504707;-71.55742584;-1946862.581;2835256.421;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-13;-16.45061353;-71.55718469;-1946882.397;2835281.884;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-13;-16.45045454;-71.55706846;-1946865.191;2835297.136;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-13;-16.4502528;-71.55725962;-1946839.088;2835278.108;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-14; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-14;-16.45044749;-71.55697651;-1946865.524;2835307.648;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-14;-16.45017744;-71.55668401;-1946837.498;2835344.328;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-14;-16.45004936;-71.55679519;-1946821.054;2835333.402;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-14;-16.4502033;-71.55697709;-1946836.837;2835310.775;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-14;-16.45012262;-71.55705608;-1946826.366;2835302.878;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-14;-16.45025031;-71.55718254;-1946839.767;2835286.876;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-15; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-15;-16.45047102;-71.55695215;-1946868.594;2835310.102;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-15;-16.45100364;-71.55648726;-1946937.011;2835355.825;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-15;-16.45110956;-71.55638644;-1946950.723;2835365.867;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-15;-16.45114338;-71.55614425;-1946957.75;2835392.873;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-15;-16.45097758;-71.55597528;-1946940.41;2835414.19;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-15;-16.45021112;-71.55666034;-1946841.753;2835346.57;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-16; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-16;-16.4513662;-71.55618327;-1946983.426;2835385.537;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-16;-16.45167853;-71.555798;-1947024.968;2835425.117;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-16;-16.45207449;-71.55526296;-1947078.221;2835480.577;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-16;-16.45177578;-71.55501221;-1947046.304;2835512.9;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-16;-16.45105686;-71.55590985;-1946950.546;2835420.569;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-17; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-17;-16.45217237;-71.55531284;-1947089.088;2835473.643;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-17;-16.45192484;-71.55557454;-1947056.715;2835447.221;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-17;-16.45180602;-71.55574455;-1947040.615;2835429.508;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-17;-16.45186528;-71.55580728;-1947046.783;2835421.623;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-17;-16.45231371;-71.55538726;-1947104.748;2835463.362;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-18; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-18;-16.45286321;-71.55583943;-1947163.577;2835404.932;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-18;-16.45238816;-71.55542511;-1947113.013;2835458.099;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-18;-16.45217883;-71.55562496;-1947085.908;2835438.186;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-18;-16.45259443;-71.55612361;-1947128.425;2835376.239;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-19; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-19;-16.45350564;-71.55679475;-1947226.97;2835288.264;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-19;-16.45367258;-71.55656187;-1947249.514;2835312.473;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-19;-16.45290479;-71.55588028;-1947167.944;2835399.758;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-19;-16.45279193;-71.55604364;-1947152.629;2835382.72;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-19;-16.45264796;-71.55617873;-1947134.016;2835369.292;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-19;-16.45329397;-71.55695379;-1947200.104;2835273.007;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-20; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-20;-16.45366837;-71.55740168;-1947238.424;2835217.353;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-20;-16.45380092;-71.55669691;-1947262.883;2835295.49;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-20;-16.45381763;-71.55663415;-1947265.637;2835302.385;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-20;-16.45374889;-71.55657069;-1947258.365;2835310.476;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-20;-16.45364446;-71.5567403;-1947243.961;2835292.619;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-20;-16.45334963;-71.55703292;-1947205.643;2835263.312;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-21; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-21;-16.45355976;-71.55739389;-1947225.767;2835219.656;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-21;-16.45329339;-71.55708345;-1947198.401;2835258.32;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-21;-16.45263726;-71.55764634;-1947114.242;2835203.106;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-21;-16.45289866;-71.55798602;-1947140.656;2835161.194;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-21;-16.45356782;-71.55748108;-1947225.613;2835209.669;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-22; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-22;-16.45324819;-71.55701685;-1947193.933;2835266.459;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-22;-16.45260094;-71.55622087;-1947127.962;2835365.132;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-22;-16.45229803;-71.5564918;-1947088.969;2835338.387;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-22;-16.45295354;-71.55726228;-1947156.232;2835242.497;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-23; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-23;-16.45253873;-71.55616175;-1947121.402;2835372.645;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-23;-16.45214037;-71.555687;-1947080.608;2835431.658;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-23;-16.45183553;-71.55594263;-1947041.582;2835406.672;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-23;-16.4522531;-71.55642636;-1947084.518;2835346.391;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-24; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-24;-16.45219986;-71.55647112;-1947077.701;2835342.015;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-24;-16.45178791;-71.55596716;-1947035.68;2835404.516;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-24;-16.4514826;-71.55624549;-1946996.311;2835376.963;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-24;-16.45190444;-71.55672886;-1947039.754;2835316.667;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-25; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-25;-16.45291314;-71.5573133;-1947150.844;2835237.243;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-25;-16.4524775;-71.55680938;-1947106.039;2835300.049;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-25;-16.45224982;-71.55653846;-1947082.719;2835333.729;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-25;-16.45195828;-71.55680692;-1947045.092;2835307.116;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-25;-16.45236815;-71.55729411;-1947087.082;2835246.544;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-25;-16.45261984;-71.55757003;-1947113.159;2835211.982;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-26; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-26;-16.4525463;-71.55762423;-1947103.838;2835206.802;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-26;-16.45219062;-71.5571891;-1947067.557;2835260.766;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-26;-16.45195671;-71.55740986;-1947037.301;2835238.805;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-26;-16.45236051;-71.55777392;-1947080.131;2835192.266;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-27; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-27;-16.45213854;-71.557134;-1947062.136;2835267.691;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-27;-16.45189978;-71.55684004;-1947037.804;2835304.128;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-27;-16.45162191;-71.5570968;-1947001.932;2835278.662;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-27;-16.45191106;-71.55736083;-1947032.559;2835244.958;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-28; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-28;-16.45155512;-71.55702447;-1946995;2835287.732;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-28;-16.4518499;-71.55676975;-1947032.833;2835312.746;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-28;-16.45144068;-71.55627985;-1946990.955;2835373.618;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-28;-16.45111707;-71.5566235;-1946948.613;2835338.902;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-29; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-29;-16.45131235;-71.55742668;-1946961.415;2835245.323;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-29;-16.45153153;-71.5570935;-1946991.359;2835280.217;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-29;-16.45107229;-71.55668183;-1946942.619;2835332.877;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-29;-16.45081505;-71.55710121;-1946907.117;2835288.711;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-30; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-30;-16.45167878;-71.55769268;-1947001.093;2835210.386;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-30;-16.45187355;-71.55741826;-1947027.428;2835238.94;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-30;-16.45158834;-71.55715753;-1946997.223;2835272.218;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-30;-16.45137318;-71.557483;-1946967.848;2835238.145;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-31; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-31;-16.45219802;-71.55805521;-1947057.499;2835162.512;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-31;-16.45233662;-71.55784432;-1947076.437;2835184.6;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-31;-16.45192615;-71.55746684;-1947032.993;2835232.747;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-31;-16.45173443;-71.55774143;-1947007.014;2835204.134;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-32; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-32;-16.45194576;-71.55845363;-1947022.847;2835120.656;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-32;-16.45215628;-71.55810767;-1947051.935;2835157.113;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-32;-16.45132655;-71.55753367;-1946961.732;2835233.012;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-32;-16.45110562;-71.55785282;-1946931.76;2835199.731;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-33; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-33;-16.45104813;-71.55781611;-1946925.471;2835204.643;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-33;-16.45125796;-71.55749256;-1946954.196;2835238.568;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-33;-16.45077395;-71.55715215;-1946901.647;2835283.475;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-33;-16.45055163;-71.55748689;-1946871.315;2835248.444;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-34; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-34;-16.45043849;-71.55803163;-1946851.156;2835188.187;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-34;-16.45047132;-71.55799932;-1946855.419;2835191.419;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-34;-16.45079266;-71.55822427;-1946890.319;2835161.725;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-34;-16.4510097;-71.5578773;-1946920.186;2835198.21;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-34;-16.45052835;-71.5575499;-1946867.787;2835241.608;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-34;-16.45038307;-71.55781195;-1946847.418;2835213.809;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-34;-16.45030426;-71.55794771;-1946836.45;2835199.453;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-35; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-35;-16.45191282;-71.55851724;-1947018.176;2835113.878;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-35;-16.45106537;-71.55790651;-1946926.355;2835194.172;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-35;-16.45085752;-71.55824928;-1946897.622;2835158.042;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-35;-16.45171301;-71.55883947;-1946990.645;2835079.973;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-36; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-36;-16.45157007;-71.5589726;-1946972.178;2835066.753;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-36;-16.45165106;-71.5588966;-1946982.649;2835074.308;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-36;-16.45081732;-71.55829865;-1946892.277;2835152.973;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-36;-16.45061432;-71.55863983;-1946864.132;2835116.96;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-36;-16.4512838;-71.55910513;-1946936.887;2835055.476;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-37; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-37;-16.45057081;-71.55860348;-1946859.482;2835121.649;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-37;-16.45076228;-71.55825576;-1946886.355;2835158.553;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-37;-16.45029031;-71.55795979;-1946834.659;2835198.266;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-37;-16.4501013;-71.55830644;-1946808.089;2835161.45;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-38; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;1.7.8A-38;-16.45110777;-71.5591966;-1946915.06;2835047.411;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-38;-16.45120543;-71.55913852;-1946927.262;2835052.716;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-38;-16.45058084;-71.55869794;-1946859.468;2835110.812;False; ; ;0; ; ; ; ; ; ;
TRACK;1.7.8A-38;-16.45037494;-71.55903085;-1946831.087;2835075.775;False; ; ;0; ; ; ; ; ; ;
