"","UNICODE","ESTA_CUANTIS","ESTA_SENSIS","ESTA_ESTRATEGIAS","T_Cuantis","C_Cuantis","R_Cuantis","DES_Cuantis","LV_Cuantis","LP_Cuantis","P_Sensis","RP_Sensis","C_Sensis","R_Sensis","DES_Sensis","LV_Sensis","LP_Sensis","V_Sensis","LATITUD","LONGITUD","LOCALIDAD","MZ","ESTRATEGIA","CLUSTER","CUADRUPLET","STATUS_C1_MINSA","in_tri_C1","pe_tri_C1","pos_C1","STATUS_C2_MINSA","in_tri_C2","pe_tri_C2","pos_C2","T","R","C","DES","LP","LV","P","V","STATUS","BD_MINSA","PROG_OLVIDO","FECHA_CUANTI","APERTURADA_DIA","DIAS_PRI_VISITA_TRAT","DIAS_PRI_PROG_TRAT","VIV_PROG_NUNCA_TRAT","MINUTOS_ROCIADO","ETAPA_ROCIADO","sampleA","sampleB","sampleC","sampleD","sampleE","sampleF","NUMRES","IN_AMB","ESTRATEGIA2"
"2014","1.1.34.372B",1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,-16.372331447616,-71.5078791125521,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-02",1,40,40,NA,45,"domingos",1,1,1,1,1,1,3,3,"Comm.Leaders"
"2015","1.1.34.372C",1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,-16.372331447616,-71.5078791125521,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-02",1,40,40,NA,35,"domingos",1,1,1,1,1,1,1,1,"Comm.Leaders"
"2016","1.1.34.372D",1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,1,-16.372331447616,-71.5078791125521,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-08-02",1,53,40,NA,40,"domingos",1,1,1,1,1,1,4,5,"Comm.Leaders"
"2017","1.1.34.373",1,1,1,1,1,0,0,0,0,1,2,0,2,0,0,0,3,-16.3724020752536,-71.5079529090172,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TP",NA,1,1,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-07-07",0,33,14,NA,53,"fuera de tiempo",1,1,1,1,1,1,8,6,"Comm.Leaders"
"2018","1.1.34.373A",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.3724020752536,-71.5079529090172,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,2,9,"Comm.Leaders"
"2019","1.1.34.374",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-16.3724581245223,-71.508025975358,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TP",2,NA,1,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-09",0,5,5,NA,50,"ataque",1,1,1,1,1,1,8,10,"Comm.Leaders"
"2020","1.1.34.375",1,1,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,-16.3725003184823,-71.5081003419765,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-26",0,22,3,NA,59,"ataque",1,1,1,1,1,1,7,9,"Comm.Leaders"
"2021","1.1.34.375A",1,1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,-16.3725003184823,-71.5081003419765,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-24",1,20,1,NA,30,"ataque",1,1,1,1,1,1,1,7,"Comm.Leaders"
"2022","1.1.34.376",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.3725556799605,-71.5081810970916,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-09",1,5,0,NA,71,"ataque",1,1,1,1,1,1,5,8,"Comm.Leaders"
"2023","1.1.34.377",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,-16.3726042814397,-71.5082471735332,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-24",0,20,1,NA,82,"ataque",1,1,1,1,1,1,4,10,"Comm.Leaders"
"2024","1.1.34.377A",1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,1,-16.3726042814397,-71.5082471735332,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-28",0,24,5,NA,66,"domingos",1,1,1,1,1,1,5,8,"Comm.Leaders"
"2025","1.1.34.378",1,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,-16.3726592130594,-71.5083141066873,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,0,1,5,12,"Comm.Leaders"
"2026","1.1.34.379",0,1,1,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,1,-16.3727461107605,-71.508372349609,"URB. APURIMAC",18,"Comm.Leaders",25,1,"R",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Comm.Leaders"
"2027","1.1.34.38",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3718797631952,-71.5116857430239,"URB. APURIMAC",2,"Adv.Planning",21,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-05-20",NA,0,0,NA,56,"ataque",1,1,1,1,1,1,8,10,"Adv.Planning"
"2028","1.1.34.380",1,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,-16.3727990213502,-71.5084516940749,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-09",0,5,5,NA,74,"ataque",1,1,1,1,1,1,1,1,"Comm.Leaders"
"2029","1.1.34.381",1,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,2,-16.3728472597111,-71.5085174555561,"URB. APURIMAC",18,"Comm.Leaders",25,1,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-28",0,19,5,NA,51,"domingos",1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2030","1.1.34.382",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,-16.3727803815706,-71.5085743700273,"URB. APURIMAC",18,"Comm.Leaders",25,1,"R",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-25",1,1,0,NA,60,"ataque",1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2031","1.1.34.383",1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,-16.3727019232131,-71.5086283041917,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-26",0,2,1,NA,24,"ataque",1,1,1,1,1,1,4,5,"Comm.Leaders"
"2032","1.1.34.384",1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,-16.3726245855504,-71.5086760898897,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-09",0,5,5,NA,54,"ataque",1,1,1,1,1,1,8,6,"Comm.Leaders"
"2033","1.1.34.385",1,1,1,1,0,0,0,0,0,0,1,3,3,0,0,0,1,-16.3725723304179,-71.5087194631855,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-08-02",1,59,NA,NA,40,"domingos",1,1,1,1,1,1,8,9,"Comm.Leaders"
"2034","1.1.34.386",1,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,-16.3725382260642,-71.5087500299875,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-24",1,20,20,NA,107,"ataque",1,1,1,1,1,1,5,6,"Comm.Leaders"
"2035","1.1.34.386A",1,1,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,-16.3725382260642,-71.5087500299875,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-24",1,20,20,NA,107,"ataque",1,1,1,1,1,1,1,3,"Comm.Leaders"
"2036","1.1.34.387",1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,-16.3724910764901,-71.5088013652545,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-11",0,7,7,NA,59,"ataque",1,1,1,1,1,1,5,8,"Comm.Leaders"
"2037","1.1.34.388",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-16.3724246609011,-71.5087025613139,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-11",0,1,1,NA,98,"ataque",1,1,1,1,1,1,6,8,"Comm.Leaders"
"2038","1.1.34.389",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.3723635005873,-71.5085797103468,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-24",1,14,0,NA,71,"ataque",1,1,1,1,1,1,3,7,"Comm.Leaders"
"2039","1.1.34.39",1,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,-16.3718193328245,-71.5115740009755,"URB. APURIMAC",2,"Adv.Planning",21,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-05-28",0,7,NA,NA,100,"ataque",1,1,1,1,1,1,3,5,"Adv.Planning"
"2040","1.1.34.390",0,1,1,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,-16.372336780983,-71.5084874087302,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"C",NA,NA,NA,0,1,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,7,"Comm.Leaders"
"2041","1.1.34.391",0,1,1,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,-16.3722863170728,-71.5084099442165,"URB. APURIMAC",18,"Comm.Leaders",25,1,"R",NA,NA,0,"C",NA,NA,NA,0,1,0,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2042","1.1.34.392",1,1,1,1,1,0,0,0,0,2,0,3,0,0,0,0,0,-16.3722281376396,-71.5083290653869,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TP",NA,50,1,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-16",0,7,7,NA,61,"ataque",1,1,1,1,1,1,4,4,"Comm.Leaders"
"2043","1.1.34.393",1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,-16.372165266947,-71.5082568313678,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-09",0,5,5,NA,77,"ataque",1,1,1,1,1,1,4,10,"Comm.Leaders"
"2044","1.1.34.394",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3721086670396,-71.5081918170778,"URB. APURIMAC",18,"Comm.Leaders",25,1,"R",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-09",1,0,0,NA,54,"ataque",1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2045","1.1.34.394A",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.3721086670396,-71.5081918170778,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,1,5,"Comm.Leaders"
"2046","1.1.34.395",1,1,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,-16.3720594486667,-71.5081179883382,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-06-15",0,5,4,NA,77,"ataque",1,1,1,1,1,1,4,10,"Comm.Leaders"
"2047","1.1.34.396",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3719899827377,-71.5080395437218,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-12",0,2,2,NA,95,"ataque",1,1,1,1,1,1,8,10,"Comm.Leaders"
"2048","1.1.34.397",0,1,1,NA,NA,NA,NA,NA,NA,2,0,5,0,0,0,0,0,-16.3719506003134,-71.5079821777294,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,1,0,3,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,0,1,2,7,"Comm.Leaders"
"2049","1.1.34.398",0,1,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,-16.3719154260828,-71.5079364192216,"URB. APURIMAC",18,"Comm.Leaders",25,1,"R",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Comm.Leaders"
"2050","1.1.34.399",1,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,-16.3718809890308,-71.5078788746039,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-06-28",0,18,0,NA,67,"domingos",1,1,1,1,1,1,9,12,"Comm.Leaders"
"2051","1.1.34.4",1,1,1,1,0,0,0,0,0,0,3,1,0,0,0,0,2,-16.3723458669527,-71.5122337324564,"URB. APURIMAC",1,"Adv.Planning",21,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-05-21",NA,3,NA,NA,62,"ataque",1,1,1,1,1,1,5,10,"Adv.Planning"
"2052","1.1.34.40",1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,-16.371739377918,-71.5114664014132,"URB. APURIMAC",2,"Adv.Planning",21,1,"TN",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,4,12,"Adv.Planning"
"2053","1.1.34.400",1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,-16.3718230942256,-71.5078110964434,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-12",1,0,0,NA,79,"ataque",1,1,1,1,1,1,3,10,"Comm.Leaders"
"2054","1.1.34.401",1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,-16.3717685690462,-71.5077435089124,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-12",0,1,1,NA,64,"ataque",1,1,1,1,1,1,4,10,"Comm.Leaders"
"2055","1.1.34.402",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3717050570096,-71.50767262349,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-12",0,1,1,NA,105,"ataque",1,1,1,1,1,1,10,13,"Comm.Leaders"
"2056","1.1.34.403",1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,-16.3716609604667,-71.5075910346124,"URB. APURIMAC",18,"Comm.Leaders",25,1,"TN",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,11,14,"Comm.Leaders"
"2057","1.1.34.404",0,1,1,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,-16.3720343052817,-71.5085902486356,"URB. APURIMAC",19,"Comm.Leaders",25,1,"R",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2058","1.1.34.405",0,1,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,-16.372091048626,-71.5086702058976,"URB. APURIMAC",19,"Comm.Leaders",25,1,"R",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Comm.Leaders"
"2059","1.1.34.406",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,-16.3721428120257,-71.5087252989378,"URB. APURIMAC",19,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-25",0,22,2,NA,127,"ataque",1,1,1,1,1,1,9,12,"Comm.Leaders"
"2060","1.1.34.407",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,2,-16.3721975528464,-71.5087851522981,"URB. APURIMAC",19,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-23",0,20,0,NA,117,"ataque",1,1,1,1,1,1,4,13,"Comm.Leaders"
"2061","1.1.34.408",1,1,1,1,0,0,0,0,0,4,0,1,0,0,0,0,2,-16.3722275965977,-71.5088241684847,"URB. APURIMAC",19,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-23",0,20,1,NA,117,"ataque",1,1,1,1,1,1,3,10,"Comm.Leaders"
"2062","1.1.34.409",1,1,1,1,2,0,0,0,0,1,1,0,1,0,0,0,1,-16.3722763560286,-71.5088704015002,"URB. APURIMAC",19,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-07-23",1,50,50,NA,55,"fuera de tiempo",1,1,1,1,1,1,8,10,"Comm.Leaders"
"2063","1.1.34.41",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,-16.3716524561153,-71.5113854999966,"URB. APURIMAC",2,"Adv.Planning",21,1,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-08-24",1,98,0,NA,60,"fuera de tiempo",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"2064","1.1.34.410",1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,-16.3723289763437,-71.5089427483054,"URB. APURIMAC",19,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-17",1,14,5,NA,49,"ataque",1,1,1,1,1,1,3,6,"Comm.Leaders"
"2065","1.1.34.411",1,1,1,1,0,0,0,0,0,1,3,1,0,0,0,0,0,-16.3722487909786,-71.5090004557623,"URB. APURIMAC",19,"Comm.Leaders",25,1,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-18",0,15,15,NA,35,"ataque",1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2066","1.1.34.412",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.372192501412,-71.5090414395256,"URB. APURIMAC",19,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-18",0,3,3,NA,50,"ataque",1,1,1,1,1,1,5,10,"Comm.Leaders"
"2067","1.1.34.413",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-16.3721294294162,-71.509089947887,"URB. APURIMAC",19,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-08",0,5,5,NA,25,"ataque",1,1,1,1,1,1,4,7,"Comm.Leaders"
"2068","1.1.34.413A",1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,-16.3721294294162,-71.509089947887,"URB. APURIMAC",19,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-17",1,14,14,NA,33,"ataque",1,1,1,1,1,1,4,3,"Comm.Leaders"
"2069","1.1.34.414",1,1,1,1,3,0,0,0,0,1,3,0,1,0,0,0,1,-16.3720503723087,-71.5091444453649,"URB. APURIMAC",19,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-06-22",0,19,19,NA,107,"ataque",1,1,1,1,1,1,8,12,"Comm.Leaders"
"2070","1.1.34.415",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3719843685357,-71.5092045886137,"URB. APURIMAC",19,"Comm.Leaders",25,1,"R",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-23",1,0,0,NA,50,"fuera de tiempo",1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2071","1.1.34.416",1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,-16.3719369342682,-71.5091144991254,"URB. APURIMAC",19,"Comm.Leaders",25,1,"R",NA,NA,0,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-07-23",1,50,0,NA,40,"fuera de tiempo",1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2072","1.1.34.417",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.3718781651198,-71.5090516716664,"URB. APURIMAC",19,"Comm.Leaders",25,1,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-22",1,49,0,NA,110,"fuera de tiempo",1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2073","1.1.34.418",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3718237369421,-71.5090098427067,"URB. APURIMAC",19,"Comm.Leaders",25,1,"R",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-22",1,0,0,NA,80,"fuera de tiempo",1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2074","1.1.34.419",1,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,1,-16.3718016176645,-71.5089894939561,"URB. APURIMAC",19,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-07-17",1,44,44,NA,85,"fuera de tiempo",1,1,1,1,1,1,5,7,"Comm.Leaders"
"2075","1.1.34.42",1,1,1,1,1,0,0,0,0,1,1,3,0,0,0,0,0,-16.3716017606693,-71.5113157726249,"URB. APURIMAC",2,"Adv.Planning",21,1,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-08-24",1,98,39,NA,90,"fuera de tiempo",1,1,1,1,1,1,5,7,"Adv.Planning"
"2076","1.1.34.420",1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,-16.3717866502108,-71.5089726734892,"URB. APURIMAC",19,"Comm.Leaders",25,1,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-07-22",1,49,0,NA,35,"fuera de tiempo",1,1,1,1,1,1,3,7,"Comm.Leaders"
"2077","1.1.34.421",1,1,1,1,0,0,0,0,0,1,0,0,5,0,0,0,1,-16.3717815439596,-71.5089173031558,"URB. APURIMAC",19,"Comm.Leaders",25,1,"R",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-07-23",1,50,0,NA,70,"fuera de tiempo",1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2078","1.1.34.422",1,1,1,0,3,0,0,0,0,2,1,1,1,0,0,0,0,-16.3717377814095,-71.5088275648472,"URB. APURIMAC",19,"Comm.Leaders",25,1,"R",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,0,NA,NA,"Comm.Leaders"
"2079","1.1.34.423",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3715771940072,-71.5089731999392,"URB. APURIMAC",20,"GroupLotto",26,2,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-04",0,2,2,NA,58,"ataque",1,1,1,1,1,1,2,11,"GroupLotto"
"2080","1.1.34.424",0,1,1,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,0,-16.3716233197122,-71.5090484014138,"URB. APURIMAC",20,"GroupLotto",26,2,"TN",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,1,4,"GroupLotto"
"2081","1.1.34.425",0,1,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,-16.3716723431547,-71.5090981948034,"URB. APURIMAC",20,"GroupLotto",26,2,"R",NA,NA,0,"R",NA,NA,NA,0,0,0,0,0,0,1,1,7,0,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,0,NA,NA,"GroupLotto"
"2082","1.1.34.426",0,1,1,NA,NA,NA,NA,NA,NA,0,0,2,1,0,0,0,1,-16.3717264244104,-71.5091606520535,"URB. APURIMAC",20,"GroupLotto",26,2,"R",NA,NA,0,"R",NA,NA,NA,0,1,1,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,"GroupLotto"
"2083","1.1.34.427",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.371774165888,-71.5092134988661,"URB. APURIMAC",20,"GroupLotto",26,2,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-17",1,15,0,NA,39,"ataque",1,1,1,1,1,0,NA,NA,"GroupLotto"
"2084","1.1.34.428",1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-16.3718480170427,-71.5093093630271,"URB. APURIMAC",20,"GroupLotto",26,2,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-07-24",1,52,0,NA,30,"fuera de tiempo",1,1,1,1,1,1,4,6,"GroupLotto"
