type,ident,lat,long,y_proj,x_proj,comment,display,symbol,unused1,dist,prox_index,color,altitude,depth,temp,time,wpt_class,sub_class,attrib,link,state,country,city,address,facility,crossroad,unused2,ete,dtype,model,filename,ltime
WAYPOINT,1.25.21.692,-16.45172710385902,-71.54031587240016,-1947226.10418719,2837179.18190614, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.691,-16.45185255159721,-71.54033894260149,-1947240.5469934,2837174.9253881, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.690,-16.45195971540689,-71.54036012465281,-1947252.86614624,2837171.12214721, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.689,-16.45207443852744,-71.54037940714117,-1947266.09714317,2837167.43527366, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.688,-16.45230436837028,-71.54042601097595,-1947292.51440079,2837159.14404134, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.687,-16.45241076139356,-71.54044248982021,-1947304.80240069,2837155.88393509, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.686,-16.45253976151462,-71.54047285588318,-1947319.57027007,2837150.75396402, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.685,-16.45264875558774,-71.54050107118221,-1947332.01553903,2837146.12958039, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.684,-16.45254095665496,-71.54086442099913,-1947314.76560581,2837106.35783447, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.683,-16.45251453972557,-71.5409485688358,-1947310.60020506,2837097.1661367, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.682,-16.45283589167836,-71.54054170893637,-1947353.48187,2837139.07455062, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.681,-16.45306501873847,-71.54060869729906,-1947379.54732595,2837128.48335027, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.680,-16.45335106691868,-71.54066936504694,-1947412.37808342,2837117.86355924, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.679,-16.45347743273841,-71.54069701675024,-1947426.87077706,2837113.07566798, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.678,-16.45355020565476,-71.54071123839323,-1947435.23848791,2837110.51134947, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.677,-16.45366812473249,-71.54071859887802,-1947448.99535503,2837108.1338119, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.676,-16.45382406396195,-71.54073767548805,-1947467.06978752,2837103.93075224, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.675,-16.45389433792635,-71.54075071554257,-1947475.15890604,2837101.53304859, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.674,-16.45395150489841,-71.54076413401717,-1947481.70380253,2837099.26399667, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.673,-16.45401870213696,-71.540779614157,-1947489.40073259,2837096.62999785, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.672,-16.45407479425804,-71.54079691333121,-1947495.77037024,2837093.93517232, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.671,-16.45416468027674,-71.54081319899264,-1947506.12196125,2837090.91291979, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.670,-16.45423774914178,-71.54083471063662,-1947514.43234087,2837087.51845673, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.669,-16.45433324023821,-71.5408684655153,-1947525.22161685,2837082.44287979, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.668,-16.4539127688852,-71.54045169700525,-1947481.10021835,2837135.18267354, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.667,-16.45398415844939,-71.5404833580038,-1947489.08519281,2837130.65984366, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.666,-16.45477677311408,-71.54071514589262,-1947579.25178221,2837094.01493396, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.665,-16.45438031205091,-71.54059320507955,-1947534.22684271,2837113.02477345, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.664,-16.4556749181466,-71.54260577058849,-1947660.86135764,2836867.97893722, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.663,-16.455546358714,-71.54265555607414,-1947645.13323779,2836864.01892945, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.662,-16.45542035033665,-71.54270964569989,-1947629.65038944,2836859.53769207, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.661,-16.45532323407217,-71.54274905849032,-1947617.74629519,2836856.34174947, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.660,-16.45457107202148,-71.54333248611968,-1947522.0367251,2836800.06082599, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.659,-16.45476600143777,-71.54433687638147,-1947532.24765953,2836683.67469102, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.658,-16.45466318689883,-71.5444637685975,-1947518.56980866,2836670.63848999, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.657,-16.45470516420503,-71.54470365905343,-1947520.47079336,2836642.90068267, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.656,-16.45478127987115,-71.54448521414398,-1947532.16893851,2836666.66257053, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.655,-16.45496316190004,-71.54447391709445,-1947553.67350449,2836665.56285353, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.654,-16.45553323769718,-71.54421939222172,-1947623.84265456,2836686.94973505, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.653,-16.4552989141023,-71.54432814482067,-1947594.94815879,2836677.69053067, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.652,-16.45501459223935,-71.54419700958518,-1947563.21071954,2836696.27372512, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.651,-16.45540923447549,-71.54297861594658,-1947624.94793922,2836829.19869208, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.650,-16.45552527882801,-71.54294441382692,-1947639.00931363,2836831.55634961, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.649,-16.45577789453673,-71.54286880605834,-1947669.6339513,2836836.81939533, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.648,-16.45667100602884,-71.54301911091628,-1947772.63164764,2836808.09517197, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.647,-16.45628375204915,-71.54223324319733,-1947737.0741648,2836902.23170344, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.646,-16.45581062758202,-71.54150409572526,-1947690.71471006,2836991.06434458, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.645,-16.45573541615612,-71.54097309010695,-1947688.58796915,2837052.23216648, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.644,-16.45548830994971,-71.54086008414323,-1947660.99232377,2837068.27453363, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.643,-16.45509520689346,-71.540177345898,-1947623.44520492,2837150.80101696, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.642,-16.45521672529382,-71.54021893477976,-1947637.19248289,2837144.49675591, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.641,-16.45526190410659,-71.5403258183711,-1947641.14878073,2837131.79126148, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.640,-16.45513429569005,-71.54046786152394,-1947624.36680089,2837117.36245868, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.639,-16.45504753050148,-71.54066557108355,-1947611.67886861,2837096.08983759, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.638,-16.45495505671747,-71.54056155244348,-1947602.13147045,2837109.08963465, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.637,-16.45488702654334,-71.5404663569677,-1947595.34357318,2837120.7694919, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.636,-16.45484231358786,-71.54041809803205,-1947590.70148922,2837126.82438851, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.635,-16.45477781194371,-71.54029168279598,-1947584.72234561,2837141.99652177, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.631,-16.45378133183327,-71.53956561713477,-1947476.85402357,2837237.33191475, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.634,-16.45404791975414,-71.53991328081808,-1947503.77429839,2837194.43812488, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.632,-16.45386472003907,-71.53967025814606,-1947485.32652084,2837224.38035229, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.633,-16.45401915814228,-71.53987108401798,-1947500.92914141,2837199.59718993, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.630,-16.45368336443751,-71.53943933371549,-1947466.94251028,2837252.92729201, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.629,-16.45363131286033,-71.53938087756582,-1947461.56723885,2837260.23407607, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.628,-16.45359206576181,-71.53934404881697,-1947457.4227223,2837264.92199109, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.627,-16.45349686399064,-71.53926806579634,-1947447.20070462,2837274.78008633, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.626,-16.45244507770414,-71.53814580484962,-1947337.8396591,2837415.74621679, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.625,-16.45239358256968,-71.53824193843714,-1947330.57713388,2837405.52415932, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.624,-16.45233580340868,-71.53831360372817,-1947322.88558459,2837398.15765562, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.623,-16.45226422398966,-71.53839971327056,-1947313.39071632,2837389.33461719, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.622,-16.45237804283528,-71.53851809156328,-1947325.26399821,2837374.42756922, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.621,-16.45245743585704,-71.53859794857794,-1947333.58037208,2837364.33722505, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.620,-16.45252435891537,-71.53868168310113,-1947340.38312629,2837353.97061563, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.619,-16.45261338186434,-71.53877405093118,-1947349.67254365,2837342.33624222, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
